2702,berasosiasi,bərasosiasi,ber.a.so.si.a.si,bər.ʔa.so.si.a.si
2703,beraspal,bəraspal,ber.as.pal,bər.ʔas.pal
2704,beraspirasi,bəraspirasi,ber.as.pi.ra.si,bər.ʔas.pi.ra.si
2705,berasrama,bərasrama,ber.as.ra.ma,bər.ʔas.ra.ma
2706,berastakona,bərastakona,ber.as.ta.ko.na,bər.ʔas.ta.ko.na
2707,berasuransi,bərasuransi,ber.a.su.ran.si,bər.ʔa.su.ran.si
2708,beratap,bəratap,ber.a.tap,bər.ʔa.tap
2709,beratapkan,bəratapkan,ber.a.tap.kan,bər.ʔa.tap.kan
2710,berat,bərat,be.rat,bə.rat
2711,beraturan,bəraturan,ber.a.tur.an,bər.ʔa.tur.an
2712,beratur,bəratur,ber.a.tur,bər.ʔa.tur
2713,beraudiensi,bəraudiensi,ber.au.di.en.si,bər.ʔau.di.en.si
2714,berawai,bərawai,ber.a.wai,bər.ʔa.wai
2715,berawak,bərawaʔ,ber.a.wak,bər.ʔa.waʔ
2716,berawalan,bərawalan,ber.a.wal.an,bər.ʔa.wal.an
2717,berawal,bərawal,ber.a.wal,bər.ʔa.wal
2718,berawan,bərawan,ber.a.wan,bər.ʔa.wan
2719,berawang,bərawaŋ,ber.a.wang,bər.ʔa.waŋ
2720,berawas,bərawas,ber.a.was,bər.ʔa.was
2721,berayah,bərajah,ber.a.yah,bər.ʔa.jah
2722,berayal,bərajal,ber.a.yal,bər.ʔa.jal
2723,berayun,bərajun,ber.a.yun,bər.ʔa.jun
2724,berazam,bərazam,ber.a.zam,bər.ʔa.zam
2725,berbabil,bərbabil,ber.ba.bil,bər.ba.bil
2726,berbadai,bərbadai,ber.ba.dai,bər.ba.dai
2727,berbadan,bərbadan,ber.ba.dan,bər.ba.dan
2728,berbadi,bərbadi,ber.ba.di,bər.ba.di
2729,berbagai,bərbagai,ber.ba.gai,bər.ba.gai
2730,berbagi,bərbagi,ber.ba.gi,bər.ba.gi
2731,berbahagia,bərbahagia,ber.ba.ha.gi.a,bər.ba.ha.gi.a
2732,berbahana,bərbahana,ber.ba.ha.na,bər.ba.ha.na
2733,berbahan,bərbahan,ber.ba.han,bər.ba.han
2734,berbahasa,bərbahasa,ber.ba.ha.sa,bər.ba.ha.sa
2735,berbahas,bərbahas,ber.ba.has,bər.ba.has
2736,berbahaya,bərbahaja,ber.ba.ha.ya,bər.ba.ha.ja
2737,berbaikan,bərbaikan,ber.ba.ik.an,bər.ba.ik.an
2738,berbaik,bərbaiʔ,ber.ba.ik,bər.ba.iʔ
2739,berbait,bərbait,ber.ba.it,bər.ba.it
2740,berbaja,bərbadʒa,ber.ba.ja,bər.ba.dʒa
2741,berbaju,bərbadʒu,ber.ba.ju,bər.ba.dʒu
2742,berbakat,bərbakat,ber.ba.kat,bər.ba.kat
2743,berbaki,bərbaki,ber.ba.ki,bər.ba.ki
2744,berbakti,bərbaʔti,ber.bak.ti,bər.baʔ.ti
2745,berbalah,bərbalah,ber.ba.lah,bər.ba.lah
2746,berbalam,bərbalam,ber.ba.lam,bər.ba.lam
2747,berbalapan,bərbalapan,ber.ba.lap.an,bər.ba.lap.an
2748,berbalas,bərbalas,ber.ba.las,bər.ba.las
2749,berbalikan,bərbalikan,ber.ba.lik.an,bər.ba.lik.an
2750,berbalik,bərbaliʔ,ber.ba.lik,bər.ba.liʔ
2751,berbaling,bərbaliŋ,ber.ba.ling,bər.ba.liŋ
2752,berbalut,bərbalut,ber.ba.lut,bər.ba.lut
2753,berbandar,bərbandar,ber.ban.dar,bər.ban.dar
2754,berbanding,bərbandiŋ,ber.ban.ding,bər.ban.diŋ
2755,berbangga,bərbaŋga,ber.bang.ga,bər.baŋ.ga
2756,berbangkit,bərbaŋkit,ber.bang.kit,bər.baŋ.kit
2757,berbangsa,bərbaŋsa,ber.bang.sa,bər.baŋ.sa
2758,berbanir,bərbanir,ber.ba.nir,bər.ba.nir
2759,berbanjaran,bərbandʒaran,ber.ban.jar.an,bər.ban.dʒar.an
2760,berbanjar,bərbandʒar,ber.ban.jar,bər.ban.dʒar
2761,berbantah,bərbantah,ber.ban.tah,bər.ban.tah
2762,berbantal,bərbantal,ber.ban.tal,bər.ban.tal
2763,berbanyak,bərbaɲaʔ,ber.ba.nyak,bər.ba.ɲaʔ
2764,berbapak,bərbapaʔ,ber.ba.pak,bər.ba.paʔ
2765,berbarengan,bərbarəŋan,ber.ba.reng.an,bər.ba.rəŋ.an
2766,berbareng,bərbarəŋ,ber.ba.reng,bər.ba.rəŋ
2767,berbaring,bərbariŋ,ber.ba.ring,bər.ba.riŋ
2768,berbaris,bərbaris,ber.ba.ris,bər.ba.ris
2769,berbarut,bərbarut,ber.ba.rut,bər.ba.rut
2770,berbasah,bərbasah,ber.ba.sah,bər.ba.sah
2771,berbasikal,bərbasikal,ber.ba.si.kal,bər.ba.si.kal
2772,berbasis,bərbasis,ber.ba.sis,bər.ba.sis
2773,berbasiskan,bərbasiskan,ber.ba.sis.kan,bər.ba.sis.kan
2774,berbasut,bərbasut,ber.ba.sut,bər.ba.sut
2775,berbatasan,bərbatasan,ber.ba.tas.an,bər.ba.tas.an
2776,berbatin,bərbatin,ber.ba.tin,bər.ba.tin
2777,berbatu,bərbatu,ber.ba.tu,bər.ba.tu
2778,berbatuk,bərbatuʔ,ber.ba.tuk,bər.ba.tuʔ
2779,berbau,bərbau,ber.ba.u,bər.ba.u
2780,berbaur,bərbaur,ber.ba.ur,bər.ba.ur
2781,berbawaan,bərbawaʔan,ber.ba.wa.an,bər.ba.wa.ʔan
2782,berbawang,bərbawaŋ,ber.ba.wang,bər.ba.waŋ
2783,berbayang,bərbajaŋ,ber.ba.yang,bər.ba.jaŋ
2784,berbayar,bərbajar,ber.ba.yar,bər.ba.jar
2785,berbecak,bərbetʃaʔ,ber.be.cak,bər.be.tʃaʔ
2786,berbedaan,bərbedaʔan,ber.be.da.an,bər.be.da.ʔan
2787,berbeda,bərbeda,ber.be.da,bər.be.da
2788,berbedak,bərbədaʔ,ber.be.dak,bər.bə.daʔ
2789,berbedil,bərbədil,ber.be.dil,bər.bə.dil
2790,berbega,bərbega,ber.be.ga,bər.be.ga
2791,berbeka,bərbeka,ber.be.ka,bər.be.ka
2792,berbekal,bərbəkal,ber.be.kal,bər.bə.kal
2793,berbekalkan,bərbəkalkan,ber.be.kal.kan,bər.bə.kal.kan
2794,berbekas,bərbəkas,ber.be.kas,bər.bə.kas
2795,berbelahan,bərbəlahan,ber.be.lah.an,bər.bə.lah.an
2796,berbelah,bərbəlah,ber.be.lah,bər.bə.lah
2797,berbelang,bərbəlaŋ,ber.be.lang,bər.bə.laŋ
2798,berbelanja,bərbəlandʒa,ber.be.lan.ja,bər.bə.lan.dʒa
2799,berbelas-kasihan,bərbəlaskasihan,ber.be.las.-ka.sih.an,bər.bə.las.ka.sih.an
2800,berbelasungkawa,bərbelasuŋkawa,ber.be.la.sung.ka.wa,bər.be.la.suŋ.ka.wa
2801,berbeleng,bərbeleŋ,ber.be.leng,bər.be.leŋ
