12902,kuasa,kuasa,ku.a.sa,ku.a.sa
12903,kuas,kuas,ku.as,ku.as
12904,kuat,kuat,ku.at,ku.at
12905,kuatnya,kuatɲa,ku.at.nya,ku.at.ɲa
12906,kubah,kubah,ku.bah,ku.bah
12907,kubangan,kubaŋan,ku.bang.an,ku.baŋ.an
12908,kubang,kubaŋ,ku.bang,ku.baŋ
12909,kubeli,kubəli,ku.be.li,ku.bə.li
12910,kuberikan,kubərikan,ku.be.ri.kan,ku.bə.ri.kan
12911,kuberi,kubəri,ku.be.ri,ku.bə.ri
12912,kubik,kubiʔ,ku.bik,ku.biʔ
12913,kubis,kubis,ku.bis,ku.bis
12914,kubu,kubu,ku.bu,ku.bu
12915,kuburan,kuburan,ku.bur.an,ku.bur.an
12916,kubur,kubur,ku.bur,ku.bur
12917,kuburnya,kuburɲa,ku.bur.nya,ku.bur.ɲa
12918,kubus,kubus,ku.bus,ku.bus
12919,kucai,kutʃai,ku.cai,ku.tʃai
12920,kuceritakan,kutʃəritakan,ku.ce.ri.ta.kan,ku.tʃə.ri.ta.kan
12921,kucil,kutʃil,ku.cil,ku.tʃil
12922,kucing,kutʃiŋ,ku.cing,ku.tʃiŋ
12923,kucup,kutʃup,ku.cup,ku.tʃup
12924,kuda,kuda,ku.da,ku.da
12925,kudanya,kudaɲa,ku.da.nya,ku.da.ɲa
12926,kudis,kudis,ku.dis,ku.dis
12927,kudrat,kudrat,kud.rat,kud.rat
12928,kuduk,kuduʔ,ku.duk,ku.duʔ
12929,kudu,kudu,ku.du,ku.du
12930,kudung,kuduŋ,ku.dung,ku.duŋ
12931,kudus,kudus,ku.dus,ku.dus
12932,kue,kue,ku.e,ku.e
12933,kufur,kufur,ku.fur,ku.fur
12934,kuharap,kuharap,ku.ha.rap,ku.ha.rap
12935,kuih,kuih,ku.ih,ku.ih
12936,kuil,kuil,ku.il,ku.il
12937,kuini,kuini,ku.i.ni,ku.i.ni
12938,kuis,kuis,ku.is,ku.is
12939,kuiz,kuiz,ku.iz,ku.iz
12940,kuk,kuʔ,kuk,kuʔ
12941,-ku,ku,-ku,ku
12942,ku,ku,ku,ku
12943,kukuh,kukuh,ku.kuh,ku.kuh
12944,kuku,kuku,ku.ku,ku.ku
12945,kukunya,kukuɲa,ku.ku.nya,ku.ku.ɲa
12946,kukur,kukur,ku.kur,ku.kur
12947,kukuruyuk,kukurujuʔ,ku.ku.ru.yuk,ku.ku.ru.juʔ
12948,kukus,kukus,ku.kus,ku.kus
12949,kulai,kulai,ku.lai,ku.lai
12950,kulak,kulaʔ,ku.lak,ku.laʔ
12951,kulakukan,kulakukan,ku.la.ku.kan,ku.la.ku.kan
12952,kulat,kulat,ku.lat,ku.lat
12953,kuliah,kuliah,ku.li.ah,ku.li.ah
12954,kuli,kuli,ku.li,ku.li
12955,kulim,kulim,ku.lim,ku.lim
12956,kulit,kulit,ku.lit,ku.lit
12957,kulitnya,kulitɲa,ku.lit.nya,ku.lit.ɲa
12958,kulkas,kulkas,kul.kas,kul.kas
12959,kultus,kultus,kul.tus,kul.tus
12960,kulum,kulum,ku.lum,ku.lum
12961,kulup,kulup,ku.lup,ku.lup
12962,kumala,kumala,ku.ma.la,ku.ma.la
12963,kumal,kumal,ku.mal,ku.mal
12964,kumandang,kumandaŋ,ku.man.dang,ku.man.daŋ
12965,kuman,kuman,ku.man,ku.man
12966,kumat,kumat,ku.mat,ku.mat
12967,kumbahan,kumbahan,kum.bah.an,kum.bah.an
12968,kumbang,kumbaŋ,kum.bang,kum.baŋ
12969,kuminum,kuminum,ku.mi.num,ku.mi.num
12970,kumis,kumis,ku.mis,ku.mis
12971,kumparan,kumparan,kum.par.an,kum.par.an
12972,kumpulan,kumpulan,kum.pul.an,kum.pul.an
12973,kumpulkan,kumpulkan,kum.pul.kan,kum.pul.kan
12974,kumpul,kumpul,kum.pul,kum.pul
12975,kumuh,kumuh,ku.muh,ku.muh
12976,kumulatif,kumulatif,ku.mu.la.tif,ku.mu.la.tif
12977,kumulus,kumulus,ku.mu.lus,ku.mu.lus
12978,kumur,kumur,ku.mur,ku.mur
12979,kunci,kuntʃi,kun.ci,kun.tʃi
12980,kuncinya,kuntʃiɲa,kun.ci.nya,kun.tʃi.ɲa
12981,kuncung,kuntʃuŋ,kun.cung,kun.tʃuŋ
12982,kuncup,kuntʃup,kun.cup,kun.tʃup
12983,kundai,kundai,kun.dai,kun.dai
12984,kundang,kundaŋ,kun.dang,kun.daŋ
12985,kungfu,kuŋfu,kung.fu,kuŋ.fu
12986,kungkung,kuŋkuŋ,kung.kung,kuŋ.kuŋ
12987,kuning,kuniŋ,ku.ning,ku.niŋ
12988,kunjungan,kundʒuŋan,kun.jung.an,kun.dʒuŋ.an
12989,kunjung,kundʒuŋ,kun.jung,kun.dʒuŋ
12990,kuno,kuno,ku.no,ku.no
12991,kuntul,kuntul,kun.tul,kun.tul
12992,kuntum,kuntum,kun.tum,kun.tum
12993,kunyah,kuɲah,ku.nyah,ku.ɲah
12994,kunyit,kuɲit,ku.nyit,ku.ɲit
12995,kuorum,kuorum,ku.o.rum,ku.o.rum
12996,kuota,kuota,ku.o.ta,ku.o.ta
12997,kupang,kupaŋ,ku.pang,ku.paŋ
12998,kupasan,kupasan,ku.pas.an,ku.pas.an
12999,kupas,kupas,ku.pas,ku.pas
13000,kuping,kupiŋ,ku.ping,ku.piŋ
13001,kupon,kupon,ku.pon,ku.pon
