2802,berbelian,bərbəlian,ber.be.li.an,bər.bə.li.an
2803,berbeli,bərbəli,ber.be.li,bər.bə.li
2804,berbelintang,bərbəlintaŋ,ber.be.lin.tang,bər.bə.lin.taŋ
2805,berbelit,bərbəlit,ber.be.lit,bər.bə.lit
2806,berbelok,bərbeloʔ,ber.be.lok,bər.be.loʔ
2807,berbelongsong,bərbəloŋsoŋ,ber.be.long.song,bər.bə.loŋ.soŋ
2808,berbelulang,bərbəlulaŋ,ber.be.lu.lang,bər.bə.lu.laŋ
2809,berbelut,bərbəlut,ber.be.lut,bər.bə.lut
2810,berbenak,bərbənaʔ,ber.be.nak,bər.bə.naʔ
2811,berbenam,bərbənam,ber.be.nam,bər.bə.nam
2812,berbenang,bərbənaŋ,ber.be.nang,bər.bə.naŋ
2813,berbenar,bərbənar,ber.be.nar,bər.bə.nar
2814,berbencah,bərbəntʃah,ber.ben.cah,bər.bən.tʃah
2815,berbenda,bərbənda,ber.ben.da,bər.bən.da
2816,berbendera,bərbəndera,ber.ben.de.ra,bər.bən.de.ra
2817,berbendi,bərbendi,ber.ben.di,bər.ben.di
2818,berbenggil,bərbəŋgil,ber.beng.gil,bər.bəŋ.gil
2819,berbenih,bərbənih,ber.be.nih,bər.bə.nih
2820,berbentar,bərbentar,ber.ben.tar,bər.ben.tar
2821,berbenteh,bərbenteh,ber.ben.teh,bər.ben.teh
2822,berbenteng,bərbenteŋ,ber.ben.teng,bər.ben.teŋ
2823,berbentrokan,bərbəntrokan,ber.ben.trok.an,bər.bən.trok.an
2824,berbentrok,bərbəntroʔ,ber.ben.trok,bər.bən.troʔ
2825,berbentuk,bərbəntuʔ,ber.ben.tuk,bər.bən.tuʔ
2826,berbenturan,bərbənturan,ber.ben.tur.an,bər.bən.tur.an
2827,berbesan,bərbesan,ber.be.san,bər.be.san
2828,berbesar,bərbəsar,ber.be.sar,bər.bə.sar
2829,berbeta,bərbeta,ber.be.ta,bər.be.ta
2830,berbeting,bərbətiŋ,ber.be.ting,bər.bə.tiŋ
2831,berbetulan,bərbətulan,ber.be.tul.an,bər.bə.tul.an
2832,berbetul,bərbətul,ber.be.tul,bər.bə.tul
2833,berbiak,bərbiaʔ,ber.bi.ak,bər.bi.aʔ
2834,berbiau,bərbiau,ber.bi.au,bər.bi.au
2835,berbicara,bərbitʃara,ber.bi.ca.ra,bər.bi.tʃa.ra
2836,berbidan,bərbidan,ber.bi.dan,bər.bi.dan
2837,berbiduk,bərbiduʔ,ber.bi.duk,bər.bi.duʔ
2838,berbiji,bərbidʒi,ber.bi.ji,bər.bi.dʒi
2839,berbilang,bərbilaŋ,ber.bi.lang,bər.bi.laŋ
2840,berbilas,bərbilas,ber.bi.las,bər.bi.las
2841,berbimbing,bərbimbiŋ,ber.bim.bing,bər.bim.biŋ
2842,berbincang,bərbintʃaŋ,ber.bin.cang,bər.bin.tʃaŋ
2843,berbingkai,bərbiŋkai,ber.bing.kai,bər.biŋ.kai
2844,berbini,bərbini,ber.bi.ni,bər.bi.ni
2845,berbinikan,bərbinikan,ber.bi.ni.kan,bər.bi.ni.kan
2846,berbintang,bərbintaŋ,ber.bin.tang,bər.bin.taŋ
2847,berbintil,bərbintil,ber.bin.til,bər.bin.til
2848,berbiras,bərbiras,ber.bi.ras,bər.bi.ras
2849,berbisa,bərbisa,ber.bi.sa,bər.bi.sa
2850,berbisikan,bərbisikan,ber.bi.sik.an,bər.bi.sik.an
2851,berbisik,bərbisiʔ,ber.bi.sik,bər.bi.siʔ
2852,berbisnis,bərbisnis,ber.bis.nis,bər.bis.nis
2853,berbisul,bərbisul,ber.bi.sul,bər.bi.sul
2854,berbobot,bərbobot,ber.bo.bot,bər.bo.bot
2855,berboga,bərboga,ber.bo.ga,bər.bo.ga
2856,berbogel,bərbogel,ber.bo.gel,bər.bo.gel
2857,berbohong,bərbohoŋ,ber.bo.hong,bər.bo.hoŋ
2858,berboncengan,bərbontʃeŋan,ber.bon.ceng.an,bər.bon.tʃeŋ.an
