9202,hampir,hampir,ham.pir,ham.pir
9203,hamun,hamun,ha.mun,ha.mun
9204,hamzah,hamzah,ham.zah,ham.zah
9205,hancing,hantʃiŋ,han.cing,han.tʃiŋ
9206,hancur,hantʃur,han.cur,han.tʃur
9207,hancurkan,hantʃurkan,han.cur.kan,han.tʃur.kan
9208,handai,handai,han.dai,han.dai
9209,handalan,handalan,han.dal.an,han.dal.an
9210,handal,handal,han.dal,han.dal
9211,handuk,handuʔ,han.duk,han.duʔ
9212,hangat,haŋat,ha.ngat,ha.ŋat
9213,hanggar,haŋgar,hang.gar,haŋ.gar
9214,hang,haŋ,hang,haŋ
9215,hangit,haŋit,ha.ngit,ha.ŋit
9216,hangus,haŋus,ha.ngus,ha.ŋus
9217,hanif,hanif,ha.nif,ha.nif
9218,hantam,hantam,han.tam,han.tam
9219,hantaran,hantaran,han.tar.an,han.tar.an
9220,hantar,hantar,han.tar,han.tar
9221,hantu,hantu,han.tu,han.tu
9222,hanya,haɲa,ha.nya,ha.ɲa
9223,hanyalah,haɲalah,ha.nya.lah,ha.ɲa.lah
9224,hanyir,haɲir,ha.nyir,ha.ɲir
9225,hanyut,haɲut,ha.nyut,ha.ɲut
9226,hanyutkan,haɲutkan,ha.nyut.kan,ha.ɲut.kan
9227,hapak,hapaʔ,ha.pak,ha.paʔ
9228,hapus,hapus,ha.pus,ha.pus
9229,hara,hara,ha.ra,ha.ra
9230,haram,haram,ha.ram,ha.ram
9231,harapan,harapan,ha.rap.an,ha.rap.an
9232,harapannya,harapanɲa,ha.rap.an.nya,ha.rap.an.ɲa
9233,harap,harap,ha.rap,ha.rap
9234,harapkan,harapkan,ha.rap.kan,ha.rap.kan
9235,hardik,hardiʔ,har.dik,har.diʔ
9236,harem,harəm,ha.rem,ha.rəm
9237,harfiah,harfiah,har.fi.ah,har.fi.ah
9238,harga,harga,har.ga,har.ga
9239,harganya,hargaɲa,har.ga.nya,har.ga.ɲa
9240,harian,harian,ha.ri.an,ha.ri.an
9241,hari,hari,ha.ri,ha.ri
9242,harimau,harimau,ha.ri.mau,ha.ri.mau
9243,harinya,hariɲa,ha.ri.nya,ha.ri.ɲa
9244,haris,haris,ha.ris,ha.ris
9245,harkat,harkat,har.kat,har.kat
9246,harmoni,harmoni,har.mo.ni,har.mo.ni
9247,harmonika,harmonika,har.mo.ni.ka,har.mo.ni.ka
9248,harmonis,harmonis,har.mo.nis,har.mo.nis
9249,harmonium,harmonium,har.mo.ni.um,har.mo.ni.um
9250,harpa,harpa,har.pa,har.pa
9251,harta,harta,har.ta,har.ta
9252,hartanya,hartaɲa,har.ta.nya,har.ta.ɲa
9253,hartawan,hartawan,har.ta.wan,har.ta.wan
9254,haruan,haruan,ha.ru.an,ha.ru.an
9255,haru,haru,ha.ru,ha.ru
9256,harum,harum,ha.rum,ha.rum
9257,harung,haruŋ,ha.rung,ha.ruŋ
9258,harus,harus,ha.rus,ha.rus
9259,haruslah,haruslah,ha.rus.lah,ha.rus.lah
9260,harusnya,harusɲa,ha.rus.nya,ha.rus.ɲa
9261,hasad,hasad,ha.sad,ha.sad
9262,hasan,hasan,ha.san,ha.san
9263,has,has,has,has
9264,hasilan,hasilan,ha.sil.an,ha.sil.an
9265,hasil,hasil,ha.sil,ha.sil
9266,hasilnya,hasilɲa,ha.sil.nya,ha.sil.ɲa
9267,hasrat,hasrat,has.rat,has.rat
9268,hasta,hasta,has.ta,has.ta
9269,hasutan,hasutan,ha.sut.an,ha.sut.an
9270,hasut,hasut,ha.sut,ha.sut
9271,hati,hati,ha.ti,ha.ti
9272,hatiku,hatiku,ha.ti.ku,ha.ti.ku
9273,hatilah,hatilah,ha.ti.lah,ha.ti.lah
9274,hatimu,hatimu,ha.ti.mu,ha.ti.mu
9275,hatinya,hatiɲa,ha.ti.nya,ha.ti.ɲa
9276,hatta,hatta,hat.ta,hat.ta
9277,haus,haus,ha.us,ha.us
9278,hawa,hawa,ha.wa,ha.wa
9279,hayat,hajat,ha.yat,ha.jat
9280,hayati,hajati,ha.ya.ti,ha.ja.ti
9281,hayatnya,hajatɲa,ha.yat.nya,ha.jat.ɲa
9282,hebah,hebah,he.bah,he.bah
9283,hebat,hebat,he.bat,he.bat
9284,hebatnya,hebatɲa,he.bat.nya,he.bat.ɲa
9285,heboh,heboh,he.boh,he.boh
9286,heksameter,heʔsametər,hek.sa.me.ter,heʔ.sa.me.tər
9287,hektar,heʔtar,hek.tar,heʔ.tar
9288,hektogram,heʔtogram,hek.to.gram,heʔ.to.gram
9289,hela,hela,he.la,he.la
9290,helah,helah,he.lah,he.lah
9291,helah,həlah,he.lah,hə.lah
9292,helaian,həlaian,he.lai.an,hə.lai.an
9293,helai,həlai,he.lai,hə.lai
9294,helang,həlaŋ,he.lang,hə.laŋ
9295,helat,helat,he.lat,he.lat
9296,helat,həlat,he.lat,hə.lat
9297,helikopter,helikoptər,he.li.kop.ter,he.li.kop.tər
9298,helium,helium,he.li.um,he.li.um
9299,helm,helm,helm,helm
9300,hemat,hemat,he.mat,he.mat
9301,hembusan,həmbusan,hem.bus.an,həm.bus.an
