16102,menekankan,mənəkankan,me.ne.kan.kan,mə.nə.kan.kan
16103,menekan,mənəkan,me.ne.kan,mə.nə.kan
16104,menekapi,mənəkapi,me.ne.kap.i,mə.nə.kap.i
16105,menekapkan,mənəkapkan,me.ne.kap.kan,mə.nə.kap.kan
16106,menekap,mənəkap,me.ne.kap,mə.nə.kap
16107,menekat,mənekat,me.ne.kat,mə.ne.kat
16108,menekat,mənəkat,me.ne.kat,mə.nə.kat
16109,menekel,mənekəl,me.ne.kel,mə.ne.kəl
16110,meneken,mənekən,me.ne.ken,mə.ne.kən
16111,meneker,mənekər,me.ne.ker,mə.ne.kər
16112,menekik,mənəkiʔ,me.ne.kik,mə.nə.kiʔ
16113,menekuk,mənəkuʔ,me.ne.kuk,mə.nə.kuʔ
16114,menekuni,mənəkuni,me.ne.kun.i,mə.nə.kun.i
16115,menekunkan,mənəkunkan,me.ne.kun.kan,mə.nə.kun.kan
16116,menekuri,mənəkuri,me.ne.kur.i,mə.nə.kur.i
16117,menekurkan,mənəkurkan,me.ne.kur.kan,mə.nə.kur.kan
16118,menekur,mənəkur,me.ne.kur,mə.nə.kur
16119,menelaah,mənəlaʔah,me.ne.la.ah,mə.nə.la.ʔah
16120,meneladani,mənəladani,me.ne.la.dan.i,mə.nə.la.dan.i
16121,menelah,mənəlah,me.ne.lah,mə.nə.lah
16122,menelangkai,mənəlaŋkai,me.ne.lang.ka.i,mə.nə.laŋ.ka.i
16123,menelanjangi,mənəlandʒaŋi,me.ne.lan.jang.i,mə.nə.lan.dʒaŋ.i
16124,menelan,mənəlan,me.ne.lan,mə.nə.lan
16125,menelantarkan,mənəlantarkan,me.ne.lan.tar.kan,mə.nə.lan.tar.kan
16126,menelap,mənəlap,me.ne.lap,mə.nə.lap
16127,meneledorkan,mənəledorkan,me.ne.le.dor.kan,mə.nə.le.dor.kan
16128,menelegram,məneləgram,me.ne.le.gram,mə.ne.lə.gram
16129,menelempap,mənələmpap,me.ne.lem.pap,mə.nə.ləm.pap
16130,menelengkan,məneleŋkan,me.ne.leng.kan,mə.ne.leŋ.kan
16131,menelentangkan,mənələntaŋkan,me.ne.len.tang.kan,mə.nə.lən.taŋ.kan
16132,menelentang,mənələntaŋ,me.ne.len.tang,mə.nə.lən.taŋ
16133,menelepon,məneləpon,me.ne.le.pon,mə.ne.lə.pon
16134,menelik,mənəliʔ,me.ne.lik,mə.nə.liʔ
16135,menelikung,mənəlikuŋ,me.ne.li.kung,mə.nə.li.kuŋ
16136,meneliti,mənəliti,me.ne.li.ti,mə.nə.li.ti
16137,menelungkupkan,mənəluŋkupkan,me.ne.lung.kup.kan,mə.nə.luŋ.kup.kan
16138,menelungkup,mənəluŋkup,me.ne.lung.kup,mə.nə.luŋ.kup
16139,menelurkan,mənəlurkan,me.ne.lur.kan,mə.nə.lur.kan
16140,menelur,mənəlur,me.ne.lur,mə.nə.lur
16141,menelus,mənəlus,me.ne.lus,mə.nə.lus
16142,menelusuri,mənəlusuri,me.ne.lu.sur.i,mə.nə.lu.sur.i
16143,menemani,mənəmani,me.ne.man.i,mə.nə.man.i
16144,menembaga,mənəmbaga,me.nem.ba.ga,mə.nəm.ba.ga
16145,menembaki,mənembaki,me.nem.bak.i,mə.nem.bak.i
16146,menembakkan,mənembaʔkan,me.nem.bak.kan,mə.nem.baʔ.kan
16147,menembak,mənembaʔ,me.nem.bak,mə.nem.baʔ
16148,menemberang,mənəmberaŋ,me.nem.be.rang,mə.nəm.be.raŋ
16149,menembis,mənəmbis,me.nem.bis,mə.nəm.bis
16150,menembok,mənemboʔ,me.nem.bok,mə.nem.boʔ
16151,menembung,mənəmbuŋ,me.nem.bung,mə.nəm.buŋ
16152,menembusi,mənəmbusi,me.nem.bus.i,mə.nəm.bus.i
16153,menembus,mənəmbus,me.nem.bus,mə.nəm.bus
16154,menemin,mənəmin,me.ne.min,mə.nə.min
16155,menempah,mənəmpah,me.nem.pah,mə.nəm.pah
16156,menempa,mənəmpa,me.nem.pa,mə.nəm.pa
16157,menempati,mənəmpati,me.nem.pat.i,mə.nəm.pat.i
16158,menempatkan,mənəmpatkan,me.nem.pat.kan,mə.nəm.pat.kan
16159,menempelak,mənəmpəlaʔ,me.nem.pe.lak,mə.nəm.pə.laʔ
16160,menempeli,mənempeli,me.nem.pel.i,mə.nem.pel.i
16161,menempelkan,mənempelkan,me.nem.pel.kan,mə.nem.pel.kan
16162,menempel,mənempel,me.nem.pel,mə.nem.pel
16163,menempias,mənəmpias,me.nem.pi.as,mə.nəm.pi.as
16164,menempikkan,mənəmpiʔkan,me.nem.pik.kan,mə.nəm.piʔ.kan
16165,menempong,mənempoŋ,me.nem.pong,mə.nem.poŋ
16166,menempuhkan,mənəmpuhkan,me.nem.puh.kan,mə.nəm.puh.kan
16167,menempuh,mənəmpuh,me.nem.puh,mə.nəm.puh
16168,menempur,mənəmpur,me.nem.pur,mə.nəm.pur
16169,menemui,mənəmui,me.ne.mu.i,mə.nə.mu.i
16170,menemukan,mənəmukan,me.ne.mu.kan,mə.nə.mu.kan
16171,menemu,mənəmu,me.ne.mu,mə.nə.mu
16172,menenagai,mənənagai,me.ne.na.ga.i,mə.nə.na.ga.i
16173,menenangkan,mənənaŋkan,me.ne.nang.kan,mə.nə.naŋ.kan
16174,menenang,mənenaŋ,me.ne.nang,mə.ne.naŋ
16175,menenang,mənənaŋ,me.ne.nang,mə.nə.naŋ
16176,menenarkan,mənenarkan,me.ne.nar.kan,mə.ne.nar.kan
16177,menendang,mənəndaŋ,me.nen.dang,mə.nən.daŋ
16178,menendas,mənəndas,me.nen.das,mə.nən.das
16179,menenderkan,mənendərkan,me.nen.der.kan,mə.nen.dər.kan
16180,menengadahkan,mənəŋadahkan,me.ne.nga.dah.kan,mə.nə.ŋa.dah.kan
16181,menengadah,mənəŋadah,me.ne.nga.dah,mə.nə.ŋa.dah
16182,menengahi,mənəŋahi,me.ne.ngah.i,mə.nə.ŋah.i
16183,menengah,mənəŋah,me.ne.ngah,mə.nə.ŋah
16184,menengarai,mənəŋarai,me.ne.nga.ra.i,mə.nə.ŋa.ra.i
16185,menenggak,mənəŋgaʔ,me.neng.gak,mə.nəŋ.gaʔ
16186,menenggala,mənəŋgala,me.neng.ga.la,mə.nəŋ.ga.la
16187,menenggang,məneŋgaŋ,me.neng.gang,mə.neŋ.gaŋ
16188,menenggara,mənəŋgara,me.neng.ga.ra,mə.nəŋ.ga.ra
16189,menenggekkan,məneŋgeʔkan,me.neng.gek.kan,mə.neŋ.geʔ.kan
16190,menenggek,məneŋgeʔ,me.neng.gek,mə.neŋ.geʔ
16191,menenggelamkan,mənəŋgəlamkan,me.neng.ge.lam.kan,mə.nəŋ.gə.lam.kan
16192,menengil,mənəŋil,me.ne.ngil,mə.nə.ŋil
16193,menengkarapkan,mənəŋkarapkan,me.neng.ka.rap.kan,mə.nəŋ.ka.rap.kan
16194,menengkari,mənəŋkari,me.neng.kar.i,mə.nəŋ.kar.i
16195,menengkarkan,mənəŋkarkan,me.neng.kar.kan,mə.nəŋ.kar.kan
16196,menengkel,məneŋkel,me.neng.kel,mə.neŋ.kel
16197,menengking,mənəŋkiŋ,me.neng.king,mə.nəŋ.kiŋ
16198,menengkurapkan,mənəŋkurapkan,me.neng.ku.rap.kan,mə.nəŋ.ku.rap.kan
16199,menengkurap,mənəŋkurap,me.neng.ku.rap,mə.nəŋ.ku.rap
16200,menengoki,məneŋoki,me.ne.ngok.i,mə.ne.ŋok.i
16201,menengok,məneŋoʔ,me.ne.ngok,mə.ne.ŋoʔ
