20102,pembungkusan,pəmbuŋkusan,pem.bung.kus.an,pəm.buŋ.kus.an
20103,pembungkus,pəmbuŋkus,pem.bung.kus,pəm.buŋ.kus
20104,pembuntut,pəmbuntut,pem.bun.tut,pəm.bun.tut
20105,pembunuhan,pəmbunuhan,pem.bu.nuh.an,pəm.bu.nuh.an
20106,pembunuh,pəmbunuh,pem.bu.nuh,pəm.bu.nuh
20107,pembunyian,pəmbuɲian,pem.bu.nyi.an,pəm.bu.ɲi.an
20108,pemburas,pəmburas,pem.bu.ras,pəm.bu.ras
20109,pemburuan,pəmburuan,pem.bu.ru.an,pəm.bu.ru.an
20110,pemburukan,pəmburukan,pem.bu.ruk.an,pəm.bu.ruk.an
20111,pemburu,pəmburu,pem.bu.ru,pəm.bu.ru
20112,pembusa,pəmbusa,pem.bu.sa,pəm.bu.sa
20113,pembusukan,pəmbusukan,pem.bu.suk.an,pəm.bu.suk.an
20114,pembusuk,pəmbusuʔ,pem.bu.suk,pəm.bu.suʔ
20115,pemecahannya,pəmətʃahanɲa,pe.me.cah.an.nya,pə.mə.tʃah.an.ɲa
20116,pemecahan,pəmətʃahan,pe.me.cah.an,pə.mə.tʃah.an
20117,pemecah,pəmətʃah,pe.me.cah,pə.mə.tʃah
20118,pemecatan,pəmətʃatan,pe.me.cat.an,pə.mə.tʃat.an
20119,pemedih,pəmədih,pe.me.dih,pə.mə.dih
20120,pemegangan,pəməgaŋan,pe.me.gang.an,pə.mə.gaŋ.an
20121,pemegang,pəməgaŋ,pe.me.gang,pə.mə.gaŋ
20122,pemegatan,pəməgatan,pe.me.gat.an,pə.mə.gat.an
20123,pemekaran,pəməkaran,pe.me.kar.an,pə.mə.kar.an
20124,pemelajaran,pəməladʒaran,pe.mel.a.jar.an,pə.məl.a.dʒar.an
20125,pemeliharaan,pəməliharaʔan,pe.me.li.ha.ra.an,pə.mə.li.ha.ra.ʔan
20126,pemelihara,pəməlihara,pe.me.li.ha.ra,pə.mə.li.ha.ra
20127,pemeluk,pəməluʔ,pe.me.luk,pə.mə.luʔ
20128,pemenangan,pəmənaŋan,pe.me.nang.an,pə.mə.naŋ.an
20129,pemenang,pəmənaŋ,pe.me.nang,pə.mə.naŋ
20130,pemencaran,pəməntʃaran,pe.men.car.an,pə.mən.tʃar.an
20131,pemencilan,pəməntʃilan,pe.men.cil.an,pə.mən.tʃil.an
20132,pemendekan,pəmendekan,pe.men.dek.an,pə.men.dek.an
20133,pemenggalan,pəməŋgalan,pe.meng.gal.an,pə.məŋ.gal.an
20134,pemenggal,pəməŋgal,pe.meng.gal,pə.məŋ.gal
20135,pementasan,pəməntasan,pe.men.tas.an,pə.mən.tas.an
20136,pementas,pəməntas,pe.men.tas,pə.mən.tas
20137,pemenuhan,pəmənuhan,pe.me.nuh.an,pə.mə.nuh.an
20138,pemenung,pəmənuŋ,pe.me.nung,pə.mə.nuŋ
20139,pemeo,pəmeo,pe.me.o,pə.me.o
20140,pemerahan,pəmərahan,pe.me.rah.an,pə.mə.rah.an
20141,pemerah,pəmerah,pe.me.rah,pə.me.rah
20142,pemerah,pəmərah,pe.me.rah,pə.mə.rah
20143,pemeram,pəməram,pe.me.ram,pə.mə.ram
20144,pemeranan,pəməranan,pe.me.ran.an,pə.mə.ran.an
20145,pemeran,pəməran,pe.me.ran,pə.mə.ran
20146,pemerasan,pəmərasan,pe.me.ras.an,pə.mə.ras.an
20147,pemeras,pəməras,pe.me.ras,pə.mə.ras
20148,pemerataan,pəmərataʔan,pe.me.ra.ta.an,pə.mə.ra.ta.ʔan
20149,pemercepat,pəmərtʃəpat,pe.mer.ce.pat,pə.mər.tʃə.pat
20150,pemercikan,pəmərtʃikan,pe.mer.cik.an,pə.mər.tʃik.an
20151,pemercik,pəmərtʃiʔ,pe.mer.cik,pə.mər.tʃiʔ
20152,pemercontohan,pəmərtʃontohan,pe.mer.con.toh.an,pə.mər.tʃon.toh.an
20153,pemercontoh,pəmərtʃontoh,pe.mer.con.toh,pə.mər.tʃon.toh
20154,pemerdeka,pəmərdeka,pe.mer.de.ka,pə.mər.de.ka
20155,pemergian,pəmərgian,pe.mer.gi.an,pə.mər.gi.an
20156,pemerhati,pəmərhati,pe.mer.ha.ti,pə.mər.ha.ti
20157,pemerian,pəmərian,pe.me.ri.an,pə.mə.ri.an
20158,pemeriksaannya,pəməriʔsaʔanɲa,pe.me.rik.sa.an.nya,pə.mə.riʔ.sa.ʔan.ɲa
20159,pemeriksaan,pəməriʔsaʔan,pe.me.rik.sa.an,pə.mə.riʔ.sa.ʔan
20160,pemeriksa,pəməriʔsa,pe.me.rik.sa,pə.mə.riʔ.sa
20161,pemerincian,pəmərintʃian,pe.me.rin.ci.an,pə.mə.rin.tʃi.an
20162,pemerintahan,pəmərintahan,pe.me.rin.tah.an,pə.mə.rin.tah.an
20163,pemerintah,pəmərintah,pe.me.rin.tah,pə.mə.rin.tah
20164,pemerkosaan,pəmərkosaʔan,pe.mer.ko.sa.an,pə.mər.ko.sa.ʔan
20165,pemerkosa,pəmərkosa,pe.mer.ko.sa,pə.mər.ko.sa
20166,pemerolehan,pəmərolehan,pe.mer.o.leh.an,pə.mər.ʔo.leh.an
20167,pemerosotan,pəmərosotan,pe.me.ro.sot.an,pə.mə.ro.sot.an
20168,pemersatu,pəmərsatu,pe.mer.sa.tu,pə.mər.sa.tu
20169,pemerunan,pəmərunan,pe.me.run.an,pə.mə.run.an
20170,pemesanan,pəməsanan,pe.me.san.an,pə.mə.san.an
20171,pemesan,pəməsan,pe.me.san,pə.mə.san
20172,pemetaan,pəmətaʔan,pe.me.ta.an,pə.mə.ta.ʔan
20173,pemetikan,pəmətikan,pe.me.tik.an,pə.mə.tik.an
20174,pemetik,pəmətiʔ,pe.me.tik,pə.mə.tiʔ
20175,pemfitnah,pəmfitnah,pem.fit.nah,pəm.fit.nah
20176,pemidangan,pəmidaŋan,pe.mi.dang.an,pə.mi.daŋ.an
20177,pemidang,pəmidaŋ,pe.mi.dang,pə.mi.daŋ
20178,pemijak,pəmidʒaʔ,pe.mi.jak,pə.mi.dʒaʔ
20179,pemijat,pəmidʒat,pe.mi.jat,pə.mi.dʒat
20180,pemikiran,pəmikiran,pe.mi.kir.an,pə.mi.kir.an
20181,pemikir,pəmikir,pe.mi.kir,pə.mi.kir
20182,pemilihan,pəmilihan,pe.mi.lih.an,pə.mi.lih.an
20183,pemilih,pəmilih,pe.mi.lih,pə.mi.lih
20184,pemilikan,pəmilikan,pe.mi.lik.an,pə.mi.lik.an
20185,pemiliknya,pəmiliʔɲa,pe.mi.lik.nya,pə.mi.liʔ.ɲa
20186,pemilik,pəmiliʔ,pe.mi.lik,pə.mi.liʔ
20187,pemilu,pəmilu,pe.mi.lu,pə.mi.lu
20188,pemimpinnya,pəmimpinɲa,pe.mim.pin.nya,pə.mim.pin.ɲa
20189,pemimpin,pəmimpin,pe.mim.pin,pə.mim.pin
20190,pemimpi,pəmimpi,pe.mim.pi,pə.mim.pi
20191,peminat,pəminat,pe.mi.nat,pə.mi.nat
20192,pemindahan,pəmindahan,pe.min.dah.an,pə.min.dah.an
20193,pemindah,pəmindah,pe.min.dah,pə.min.dah
20194,peminggiran,pəmiŋgiran,pe.ming.gir.an,pə.miŋ.gir.an
20195,peminggir,pəmiŋgir,pe.ming.gir,pə.miŋ.gir
20196,peminjam,pəmindʒam,pe.min.jam,pə.min.dʒam
20197,pemintal,pəmintal,pe.min.tal,pə.min.tal
20198,peminta,pəminta,pe.min.ta,pə.min.ta
20199,peminum,pəminum,pe.mi.num,pə.mi.num
20200,pemirsa,pəmirsa,pe.mir.sa,pə.mir.sa
20201,pemisahan,pəmisahan,pe.mi.sah.an,pə.mi.sah.an
