23002,rebung,rəbuŋ,re.bung,rə.buŋ
23003,rebusan,rəbusan,re.bus.an,rə.bus.an
23004,rebus,rəbus,re.bus,rə.bus
23005,rebutan,rəbutan,re.but.an,rə.but.an
23006,rebut,rəbut,re.but,rə.but
23007,receh,retʃeh,re.ceh,re.tʃeh
23008,recikan,rətʃikan,re.cik.an,rə.tʃik.an
23009,recok,retʃoʔ,re.cok,re.tʃoʔ
23010,redaksi,redaʔsi,re.dak.si,re.daʔ.si
23011,redaktur,redaʔtur,re.dak.tur,re.daʔ.tur
23012,redam,rədam,re.dam,rə.dam
23013,redang,redaŋ,re.dang,re.daŋ
23014,redang,rədaŋ,re.dang,rə.daŋ
23015,reda,reda,re.da,re.da
23016,reda,rəda,re.da,rə.da
23017,redas,rədas,re.das,rə.das
23018,redha,redha,red.ha,red.ha
23019,reduksi,reduʔsi,re.duk.si,re.duʔ.si
23020,redup,rədup,re.dup,rə.dup
23021,referendum,refərendum,re.fe.ren.dum,re.fə.ren.dum
23022,referensi,refərensi,re.fe.ren.si,re.fə.ren.si
23023,refleksi,refleʔsi,re.flek.si,re.fleʔ.si
23024,refleks,refleʔs,re.fleks,re.fleʔs
23025,reflektor,refleʔtor,re.flek.tor,re.fleʔ.tor
23026,reformasi,reformasi,re.for.ma.si,re.for.ma.si
23027,regang,rəgaŋ,re.gang,rə.gaŋ
23028,regional,regional,re.gi.o.nal,re.gi.o.nal
23029,regional,rəgional,re.gi.o.nal,rə.gi.o.nal
23030,registrasi,registrasi,re.gis.tra.si,re.gis.tra.si
23031,regresi,regresi,re.gre.si,re.gre.si
23032,reguk,rəguʔ,re.guk,rə.guʔ
23033,reguler,reguler,re.gu.ler,re.gu.ler
23034,regu,rəgu,re.gu,rə.gu
23035,rehabilitasi,rehabilitasi,re.ha.bi.li.ta.si,re.ha.bi.li.ta.si
23036,rehab,rehab,re.hab,re.hab
23037,rehat,rehat,re.hat,re.hat
23038,reinkarnasi,reinkarnasi,re.in.kar.na.si,re.ʔin.kar.na.si
23039,rejam,rədʒam,re.jam,rə.dʒam
23040,rejim,redʒim,re.jim,re.dʒim
23041,rekaan,rekaʔan,re.ka.an,re.ka.ʔan
23042,rekabentuk,rekabəntuʔ,re.ka.ben.tuk,re.ka.bən.tuʔ
23043,rekahan,rəkahan,re.kah.an,rə.kah.an
23044,rekah,rəkah,re.kah,rə.kah
23045,rekaman,rəkaman,re.kam.an,rə.kam.an
23046,rekam,rəkam,re.kam,rə.kam
23047,rekanku,rəkanku,re.kan.ku,rə.kan.ku
23048,rekannya,rəkanɲa,re.kan.nya,rə.kan.ɲa
23049,rekan,rəkan,re.kan,rə.kan
23050,reka,reka,re.ka,re.ka
23051,rekayasa,rekajasa,re.ka.ya.sa,re.ka.ja.sa
23052,rekening,rekəniŋ,re.ke.ning,re.kə.niŋ
23053,reklamasi,reʔlamasi,re.kla.ma.si,re.kla.ma.si
23054,reklame,reʔlamə,re.kla.me,re.kla.mə
23055,rekomendasi,rekoməndasi,re.ko.men.da.si,re.ko.mən.da.si
23056,rekonstruksi,rekonstruʔsi,re.kon.struk.si,re.kon.struʔ.si
23057,rekor,rekor,re.kor,re.kor
23058,rekreasi,reʔreasi,re.kre.a.si,re.kre.a.si
23059,rekrut,reʔrut,rek.rut,rek.rut
23060,rektor,reʔtor,rek.tor,reʔ.tor
23061,rekurs,rəkurs,re.kurs,rə.kurs
23062,relai,relai,re.lai,re.lai
23063,relai,rəlai,re.lai,rə.lai
23064,relaksasi,relaʔsasi,re.lak.sa.si,re.laʔ.sa.si
23065,relaks,relaʔs,re.laks,re.laʔs
23066,rela,rela,re.la,re.la
23067,relasi,relasi,re.la.si,re.la.si
23068,relatif,relatif,re.la.tif,re.la.tif
23069,relau,rəlau,re.lau,rə.lau
23070,relevan,relevan,re.le.van,re.le.van
23071,religius,religius,re.li.gi.us,re.li.gi.us
23072,rel,rel,rel,rel
23073,rel,rəl,rel,rəl
23074,relung,rəluŋ,re.lung,rə.luŋ
23075,remah,remah,re.mah,re.mah
23076,remah,rəmah,re.mah,rə.mah
23077,remaja,rəmadʒa,re.ma.ja,rə.ma.dʒa
23078,remang,rəmaŋ,re.mang,rə.maŋ
23079,reman,reman,re.man,re.man
23080,remas,rəmas,re.mas,rə.mas
23081,rematik,rematiʔ,re.ma.tik,re.ma.tiʔ
23082,rembang,rəmbaŋ,rem.bang,rəm.baŋ
23083,rembas,rəmbas,rem.bas,rəm.bas
23084,rembatan,rembatan,rem.bat.an,rem.bat.an
23085,rembes,rembes,rem.bes,rem.bes
23086,rembes,rəmbəs,rem.bes,rəm.bəs
23087,rembuk,rəmbuʔ,rem.buk,rəm.buʔ
23088,rembulan,rəmbulan,rem.bu.lan,rəm.bu.lan
23089,remeh,remeh,re.meh,re.meh
23090,remia,rəmia,re.mi.a,rə.mi.a
23091,remis,rəmis,re.mis,rə.mis
23092,rempah,rempah,rem.pah,rem.pah
23093,rempah,rəmpah,rem.pah,rəm.pah
