19702,pelari,pəlari,pe.la.ri,pə.la.ri
19703,pelasah,pəlasah,pe.la.sah,pə.la.sah
19704,pelasik,pəlasiʔ,pe.la.sik,pə.la.siʔ
19705,pelaspas,pəlaspas,pe.las.pas,pə.las.pas
19706,pelas,pəlas,pe.las,pə.las
19707,pelasuh,pəlasuh,pe.la.suh,pə.la.suh
19708,pelata,pəlata,pe.la.ta,pə.la.ta
19709,pelataran,pəlataran,pe.la.tar.an,pə.la.tar.an
19710,pelatihan,pəlatihan,pe.la.tih.an,pə.la.tih.an
19711,pelatih,pəlatih,pe.la.tih,pə.la.tih
19712,pelat,pelat,pe.lat,pe.lat
19713,pelat,pəlat,pe.lat,pə.lat
19714,pelatuk,pəlatuʔ,pe.la.tuk,pə.la.tuʔ
19715,pelaut,pəlaut,pe.la.ut,pə.la.ut
19716,pelawaan,pəlawaʔan,pe.la.wa.an,pə.la.wa.ʔan
19717,pelawan,pəlawan,pe.la.wan,pə.la.wan
19718,pelawa,pəlawa,pe.la.wa,pə.la.wa
19719,pelawat,pəlawat,pe.la.wat,pə.la.wat
19720,pelayanan,pəlajanan,pe.la.yan.an,pə.la.jan.an
19721,pelayan,pəlajan,pe.la.yan,pə.la.jan
19722,pelayaran,pəlajaran,pe.la.yar.an,pə.la.jar.an
19723,pelayar,pəlajar,pe.la.yar,pə.la.jar
19724,pelayon,pəlajon,pe.la.yon,pə.la.jon
19725,pelbagai,pəlbagai,pel.ba.gai,pəl.ba.gai
19726,pelbak,pelbaʔ,pel.bak,pel.baʔ
19727,pelebaran,pəlebaran,pe.le.bar.an,pə.le.bar.an
19728,pelebaya,pələbaja,pe.le.ba.ya,pə.lə.ba.ja
19729,peleburan,pələburan,pe.le.bur.an,pə.lə.bur.an
19730,pelecehan,pəletʃehan,pe.le.ceh.an,pə.le.tʃeh.an
19731,pelecet,pəletʃet,pe.le.cet,pə.le.tʃet
19732,pelecok,pəletʃoʔ,pe.le.cok,pə.le.tʃoʔ
19733,peledakan,pələdakan,pe.le.dak.an,pə.lə.dak.an
19734,peledak,pələdaʔ,pe.le.dak,pə.lə.daʔ
19735,pelekat,pəlekat,pe.le.kat,pə.le.kat
19736,pelekat,pələkat,pe.le.kat,pə.lə.kat
19737,pelekok,pəlekoʔ,pe.le.kok,pə.le.koʔ
19738,pelek,pəleʔ,pe.lek,pə.leʔ
19739,pelek,peləʔ,pe.lek,pe.ləʔ
