aaad,1,2.1695575623432672e-08
aaah,2,4.3391151246865343e-08
aaam,1,2.1695575623432672e-08
aaat,1,2.1695575623432672e-08
aabi,2,4.3391151246865343e-08
aaci,2,4.3391151246865343e-08
aada,2,4.3391151246865343e-08
aadc,10,2.169557562343267e-07
aafi,1,2.1695575623432672e-08
aafp,1,2.1695575623432672e-08
aafs,3,6.508672687029801e-08
aage,2,4.3391151246865343e-08
aagn,2,4.3391151246865343e-08
aaja,1,2.1695575623432672e-08
aaji,15,3.2543363435149006e-07
aakw,1,2.1695575623432672e-08
aali,1,2.1695575623432672e-08
aami,2,4.3391151246865343e-08
aang,10,2.169557562343267e-07
aapc,1,2.1695575623432672e-08
aapl,1,2.1695575623432672e-08
aatf,2,4.3391151246865343e-08
aaui,9,1.9526018061089404e-07
aauw,2,4.3391151246865343e-08
aaya,1,2.1695575623432672e-08
abab,19,4.1221593684522077e-07
abac,2,4.3391151246865343e-08
abad,346,7.506669165707704e-06
abah,123,2.6685558016822184e-06
abai,126,2.7336425285525167e-06
abak,2,4.3391151246865343e-08
abal,69,1.4969947180168544e-06
abam,2,4.3391151246865343e-08
aban,2,4.3391151246865343e-08
abar,2,4.3391151246865343e-08
abas,12,2.6034690748119203e-07
abay,2,4.3391151246865343e-08
abba,2,4.3391151246865343e-08
abbm,1,2.1695575623432672e-08
abby,8,1.7356460498746137e-07
abcd,5,1.0847787811716335e-07
abcg,2,4.3391151246865343e-08
abcs,1,2.1695575623432672e-08
abdi,141,3.0590761629040067e-06
abdu,1,2.1695575623432672e-08
abdy,1,2.1695575623432672e-08
abed,8,1.7356460498746137e-07
abel,7,1.518690293640287e-07
abet,3,6.508672687029801e-08
abeu,1,2.1695575623432672e-08
abex,1,2.1695575623432672e-08
abey,1,2.1695575623432672e-08
abge,1,2.1695575623432672e-08
abha,1,2.1695575623432672e-08
abid,13,2.820424831046247e-07
abie,1,2.1695575623432672e-08
abik,1,2.1695575623432672e-08
abil,2,4.3391151246865343e-08
abir,1,2.1695575623432672e-08
abis,100,2.1695575623432673e-06
abit,137,2.9722938604102757e-06
abix,12,2.6034690748119203e-07
abiy,10,2.169557562343267e-07
abla,4,8.678230249373069e-08
able,1,2.1695575623432672e-08
abmi,2,4.3391151246865343e-08
abmm,1,2.1695575623432672e-08
abmn,1,2.1695575623432672e-08
aboe,58,1.258343386159095e-06
abon,24,5.206938149623841e-07
abox,3,6.508672687029801e-08
aboy,2,4.3391151246865343e-08
abpd,4,8.678230249373069e-08
abpn,1,2.1695575623432672e-08
abra,14,3.037380587280574e-07
abri,22,4.773026637155188e-07
abro,2,4.3391151246865343e-08
absi,2,4.3391151246865343e-08
abti,4,8.678230249373069e-08
abtn,1,2.1695575623432672e-08
abud,2,4.3391151246865343e-08
abul,4,8.678230249373069e-08
abum,1,2.1695575623432672e-08
abun,4,8.678230249373069e-08
abus,5,1.0847787811716335e-07
abwa,1,2.1695575623432672e-08
acai,2,4.3391151246865343e-08
acak,167,3.623161129113256e-06
acam,3,6.508672687029801e-08
acap,39,8.461274493138742e-07
acar,15,3.2543363435149006e-07
acca,1,2.1695575623432672e-08
accd,2,4.3391151246865343e-08
accu,2,4.3391151246865343e-08
acea,1,2.1695575623432672e-08
aceh,2714,5.888179224199627e-05
acek,2,4.3391151246865343e-08
acep,34,7.376495711967108e-07
acer,24,5.206938149623841e-07
aces,8,1.7356460498746137e-07
aceu,1,2.1695575623432672e-08
acey,2,4.3391151246865343e-08
acgs,3,6.508672687029801e-08
acha,34,7.376495711967108e-07
achi,1,2.1695575623432672e-08
acid,21,4.556070880920861e-07
acih,3,6.508672687029801e-08
acil,19,4.1221593684522077e-07
acim,2,4.3391151246865343e-08
acin,1,2.1695575623432672e-08
acip,1,2.1695575623432672e-08
acis,2,4.3391151246865343e-08
aclc,10,2.169557562343267e-07
acml,1,2.1695575623432672e-08
acne,11,2.386513318577594e-07
acog,1,2.1695575623432672e-08
acok,1,2.1695575623432672e-08
acps,2,4.3391151246865343e-08
acre,1,2.1695575623432672e-08
acst,3,6.508672687029801e-08
acto,1,2.1695575623432672e-08
acts,1,2.1695575623432672e-08
acuh,26,5.640849662092495e-07
acun,12,2.6034690748119203e-07
adaa,2,4.3391151246865343e-08
adab,35,7.593451468201435e-07
adac,3,6.508672687029801e-08
adad,1,2.1695575623432672e-08
adah,1,2.1695575623432672e-08
adak,1,2.1695575623432672e-08
adal,12,2.6034690748119203e-07
adam,379,8.222623161280981e-06
adan,9,1.9526018061089404e-07
adar,1,2.1695575623432672e-08
adas,7,1.518690293640287e-07
adat,918,1.9916538422311192e-05
adda,2,4.3391151246865343e-08
addb,1,2.1695575623432672e-08
addi,1,2.1695575623432672e-08
addo,4,8.678230249373069e-08
addy,2,4.3391151246865343e-08
adek,45,9.763009030544702e-07
adel,26,5.640849662092495e-07
adem,50,1.0847787811716336e-06
aden,14,3.037380587280574e-07
adep,1,2.1695575623432672e-08
adev,2,4.3391151246865343e-08
adfc,1,2.1695575623432672e-08
adha,535,1.1607132958536478e-05
adhd,2,4.3391151246865343e-08
adhe,6,1.3017345374059602e-07
adhi,144,3.1241628897743046e-06
adhm,1,2.1695575623432672e-08
adhy,11,2.386513318577594e-07
adia,3,6.508672687029801e-08
adib,80,1.7356460498746136e-06
adie,3,6.508672687029801e-08
adih,1,2.1695575623432672e-08
adik,1268,2.7509989890512628e-05
adil,503,1.0912874538586634e-05
adin,7,1.518690293640287e-07
adis,2,4.3391151246865343e-08
adit,118,2.560077923565055e-06
adji,38,8.244318736904415e-07
adjo,3,6.508672687029801e-08
adlh,2,4.3391151246865343e-08
adli,12,2.6034690748119203e-07
adly,36,7.810407224435762e-07
adma,1,2.1695575623432672e-08
admd,1,2.1695575623432672e-08
admi,3,6.508672687029801e-08
admm,2,4.3391151246865343e-08
adna,1,2.1695575623432672e-08
adni,1,2.1695575623432672e-08
adoe,1,2.1695575623432672e-08
adoh,1,2.1695575623432672e-08
adok,1,2.1695575623432672e-08
adol,2,4.3391151246865343e-08
adoy,2,4.3391151246865343e-08
adpk,1,2.1695575623432672e-08
adpm,1,2.1695575623432672e-08
adri,19,4.1221593684522077e-07
adro,5,1.0847787811716335e-07
adrt,5,1.0847787811716335e-07
adsb,1,2.1695575623432672e-08
adsw,4,8.678230249373069e-08
aduh,72,1.5620814448871523e-06
aduk,93,2.0176885329792384e-06
adul,2,4.3391151246865343e-08
adun,3,6.508672687029801e-08
adva,1,2.1695575623432672e-08
adya,27,5.857805418326821e-07
aedo,1,2.1695575623432672e-08
aeim,1,2.1695575623432672e-08
aeki,1,2.1695575623432672e-08
aena,1,2.1695575623432672e-08
aeng,4,8.678230249373069e-08
aeoi,1,2.1695575623432672e-08
aeon,29,6.291716930795475e-07
aera,2,4.3391151246865343e-08
aere,2,4.3391151246865343e-08
aero,31,6.725628443264128e-07
aert,2,4.3391151246865343e-08
aetc,1,2.1695575623432672e-08
aets,1,2.1695575623432672e-08
aexi,2,4.3391151246865343e-08
afad,6,1.3017345374059602e-07
afaf,1,2.1695575623432672e-08
afal,1,2.1695575623432672e-08
afan,1,2.1695575623432672e-08
afas,2,4.3391151246865343e-08
afcd,5,1.0847787811716335e-07
afds,1,2.1695575623432672e-08
affa,1,2.1695575623432672e-08
afia,8,1.7356460498746137e-07
afid,1,2.1695575623432672e-08
afif,66,1.4319079911465563e-06
afik,1,2.1695575623432672e-08
afiq,3,6.508672687029801e-08
afis,2,4.3391151246865343e-08
afit,2,4.3391151246865343e-08
afla,2,4.3391151246865343e-08
afln,2,4.3391151246865343e-08
aflo,1,2.1695575623432672e-08
afni,6,1.3017345374059602e-07
afos,1,2.1695575623432672e-08
afpi,15,3.2543363435149006e-07
afpj,1,2.1695575623432672e-08
afre,1,2.1695575623432672e-08
afri,12,2.6034690748119203e-07
afro,24,5.206938149623841e-07
afsa,1,2.1695575623432672e-08
afwa,4,8.678230249373069e-08
agaf,1,2.1695575623432672e-08
agag,1,2.1695575623432672e-08
agah,2,4.3391151246865343e-08
agak,810,1.7573416254980462e-05
agam,515,1.1173221446067825e-05
agan,2,4.3391151246865343e-08
agar,20782,0.00045087745260617777
agas,8,1.7356460498746137e-07
agat,12,2.6034690748119203e-07
agen,691,1.4991642755791975e-05
agep,1,2.1695575623432672e-08
aget,1,2.1695575623432672e-08
agfi,2,4.3391151246865343e-08
agha,2,4.3391151246865343e-08
agie,2,4.3391151246865343e-08
agih,1,2.1695575623432672e-08
agii,1,2.1695575623432672e-08
agik,1,2.1695575623432672e-08
