6402,dayuh,dajuh,da.yuh,da.juh
6403,dayuk,dajuʔ,da.yuk,da.juʔ
6404,dayung,dajuŋ,da.yung,da.juŋ
6405,dayus,dajus,da.yus,da.jus
6406,debah,dəbah,de.bah,də.bah
6407,debak,dəbaʔ,de.bak,də.baʔ
6408,debam,dəbam,de.bam,də.bam
6409,debap,dəbap,de.bap,də.bap
6410,debaran,dəbaran,de.bar.an,də.bar.an
6411,debar,dəbar,de.bar,də.bar
6412,debarkasi,debarkasi,de.bar.ka.si,de.bar.ka.si
6413,debas,dəbas,de.bas,də.bas
6414,debat,debat,de.bat,de.bat
6415,debik,dəbiʔ,de.bik,də.biʔ
6416,debil,dəbil,de.bil,də.bil
6417,debing,dəbiŋ,de.bing,də.biŋ
6418,debirokratisasi,debiroʔratisasi,de.bi.ro.kra.ti.sa.si,de.bi.ro.kra.ti.sa.si
6419,debit,debit,de.bit,de.bit
6420,debitur,debitur,de.bi.tur,de.bi.tur
6421,debu,dəbu,de.bu,də.bu
6422,debuk,dəbuʔ,de.buk,də.buʔ
6423,debum,dəbum,de.bum,də.bum
6424,debun,dəbun,de.bun,də.bun
6425,debung,dəbuŋ,de.bung,də.buŋ
6426,debup,dəbup,de.bup,də.bup
6427,debur,dəbur,de.bur,də.bur
6428,debus,dəbus,de.bus,də.bus
6429,debut,debut,de.but,de.but
6430,debut,dəbut,de.but,də.but
6431,decak,dətʃaʔ,de.cak,də.tʃaʔ
6432,decap,dətʃap,de.cap,də.tʃap
6433,deceh,dətʃeh,de.ceh,də.tʃeh
6434,decing,dətʃiŋ,de.cing,də.tʃiŋ
6435,decit,dətʃit,de.cit,də.tʃit
6436,decup,dətʃup,de.cup,də.tʃup
6437,decur,dətʃur,de.cur,də.tʃur
6438,decut,dətʃut,de.cut,də.tʃut
6439,dedah,dədah,de.dah,də.dah
6440,dedai,dədai,de.dai,də.dai
6441,dedak,dədaʔ,de.dak,də.daʔ
6442,dedal,dedal,de.dal,de.dal
6443,dedalu,dədalu,de.da.lu,də.da.lu
6444,dedap,dədap,de.dap,də.dap
6445,dedara,dədara,de.da.ra,də.da.ra
6446,dedar,dədar,de.dar,də.dar
6447,dedas,dədas,de.das,də.das
6448,dedau,dədau,de.dau,də.dau
6449,dedaunan,dədaunan,de.da.un.an,də.da.un.an
6450,de,de,de,de
6451,de,də,de,də
6452,dedek,dədəʔ,de.dek,də.dəʔ
6453,dedel,dedel,de.del,de.del
6454,dedemit,dədəmit,de.de.mit,də.də.mit
6455,deder,dədər,de.der,də.dər
6456,dederuk,dədəruʔ,de.de.ruk,də.də.ruʔ
6457,dedes,dedes,de.des,de.des
6458,dedes,dədəs,de.des,də.dəs
6459,dedikasi,dedikasi,de.di.ka.si,de.di.ka.si
6460,deduksi,deduʔsi,de.duk.si,de.duʔ.si
6461,deduktif,deduʔtif,de.duk.tif,de.duʔ.tif
6462,dedulang,dədulaŋ,de.du.lang,də.du.laŋ
6463,deeskalasi,deeskalasi,de.es.ka.la.si,de.ʔes.ka.la.si
6464,defaitisme,defaitismə,de.fa.it.is.me,de.fa.it.is.mə
6465,defensif,defensif,de.fen.sif,de.fen.sif
6466,defile,defile,de.fi.le,de.fi.le
6467,definisi,definisi,de.fi.ni.si,de.fi.ni.si
6468,definitif,definitif,de.fi.ni.tif,de.fi.ni.tif
6469,defisit,defisit,de.fi.sit,de.fi.sit
6470,deflasi,deflasi,def.la.si,def.la.si
6471,deforestasi,deforestasi,de.fo.res.ta.si,de.fo.res.ta.si
6472,deformasi,deformasi,de.for.ma.si,de.for.ma.si
6473,degam,dəgam,de.gam,də.gam
6474,degan,dəgan,de.gan,də.gan
6475,degap,dəgap,de.gap,də.gap
6476,degar,dəgar,de.gar,də.gar
6477,degen,degən,de.gen,de.gən
6478,degenerasi,degenerasi,de.ge.ne.ra.si,de.ge.ne.ra.si
6479,degil,dəgil,de.gil,də.gil
6480,deging,dəgiŋ,de.ging,də.giŋ
6481,degradasi,degradasi,deg.ra.da.si,deg.ra.da.si
6482,deguk,dəguʔ,de.guk,də.guʔ
6483,degum,dəgum,de.gum,də.gum
6484,degung,dəguŋ,de.gung,də.guŋ
6485,degupan,dəgupan,de.gup.an,də.gup.an
6486,degup,dəgup,de.gup,də.gup
6487,deham,dəham,de.ham,də.ham
6488,deh,deh,deh,deh
6489,dehem,dəhəm,de.hem,də.həm
6490,dehidrasi,dehidrasi,de.hid.ra.si,de.hid.ra.si
6491,dekade,dekadə,de.ka.de,de.ka.də
6492,dekaden,dekaden,de.ka.den,de.ka.den
6493,dekadensi,dekadensi,de.ka.den.si,de.ka.den.si
6494,dekah,dəkah,de.kah,də.kah
6495,dekak,dəkaʔ,de.kak,də.kaʔ
6496,dekam,dəkam,de.kam,də.kam
6497,dekan,dekan,de.kan,de.kan
6498,dekan,dəkan,de.kan,də.kan
6499,dekapan,dəkapan,de.kap.an,də.kap.an
6500,dekap,dəkap,de.kap,də.kap
6501,dekar,dekar,de.kar,de.kar
