11802,keran,kəran,ke.ran,kə.ran
11803,keranta,kəranta,ke.ran.ta,kə.ran.ta
11804,kerantong,kərantoŋ,ke.ran.tong,kə.ran.toŋ
11805,kerapis,kərapis,ke.ra.pis,kə.ra.pis
11806,kerap,kərap,ke.rap,kə.rap
11807,kerapuhan,kərapuhan,ke.ra.puh.an,kə.ra.puh.an
11808,kerapu,kərapu,ke.ra.pu,kə.ra.pu
11809,kerasan,kərasan,ke.ra.san,kə.ra.san
11810,keras,kəras,ke.ras,kə.ras
11811,kerasnya,kərasɲa,ke.ras.nya,kə.ras.ɲa
11812,kerasukan,kərasukan,ke.ra.suk.an,kə.ra.suk.an
11813,kerasulan,kərasulan,ke.ra.sul.an,kə.ra.sul.an
11814,keratan,kəratan,ke.rat.an,kə.rat.an
11815,keratin,keratin,ke.ra.tin,ke.ra.tin
11816,keratitis,keratitis,ke.ra.ti.tis,ke.ra.ti.tis
11817,kerat,kərat,ke.rat,kə.rat
11818,keraton,kəraton,ke.ra.ton,kə.ra.ton
11819,kerau,kərau,ke.rau,kə.rau
11820,kerawai,kərawai,ke.ra.wai,kə.ra.wai
11821,kerawak,kərawaʔ,ke.ra.wak,kə.ra.waʔ
11822,kerawang,kərawaŋ,ke.ra.wang,kə.ra.waŋ
11823,kerawat,kərawat,ke.ra.wat,kə.ra.wat
11824,kerawit,kərawit,ke.ra.wit,kə.ra.wit
11825,kerbat,kərbat,ker.bat,kər.bat
11826,kerbau,kərbau,ker.bau,kər.bau
11827,kerbuk,kərbuʔ,ker.buk,kər.buʔ
11828,kercap,kərtʃap,ker.cap,kər.tʃap
11829,kercing,kərtʃiŋ,ker.cing,kər.tʃiŋ
11830,kercit,kərtʃit,ker.cit,kər.tʃit
11831,kercup,kərtʃup,ker.cup,kər.tʃup
11832,kercut,kərtʃut,ker.cut,kər.tʃut
11833,kerdak,kərdaʔ,ker.dak,kər.daʔ
11834,kerdam,kərdam,ker.dam,kər.dam
11835,kerdas,kərdas,ker.das,kər.das
11836,kerdil,kərdil,ker.dil,kər.dil
11837,kerdom,kərdom,ker.dom,kər.dom
11838,kerebok,kəreboʔ,ke.re.bok,kə.re.boʔ
11839,kereceng,kəretʃeŋ,ke.re.ceng,kə.re.tʃeŋ
11840,keredak,kərədaʔ,ke.re.dak,kə.rə.daʔ
11841,keredep,kəredep,ke.re.dep,kə.re.dep
11842,keredok,kəredoʔ,ke.re.dok,kə.re.doʔ
11843,keredong,kəredoŋ,ke.re.dong,kə.re.doŋ
11844,keredupan,kərədupan,ke.re.dup.an,kə.rə.dup.an
11845,kere,kere,ke.re,ke.re
11846,kere,kəre,ke.re,kə.re
11847,kereket,kəreket,ke.re.ket,kə.re.ket
11848,kerek,kereʔ,ke.rek,ke.reʔ
11849,kerek,kəreʔ,ke.rek,kə.reʔ
11850,kerekot,kərekot,ke.re.kot,kə.re.kot
11851,kerelaan,kərelaʔan,ke.re.la.an,kə.re.la.ʔan
11852,keremajaan,kərəmadʒaʔan,ke.re.ma.ja.an,kə.rə.ma.dʒa.ʔan
11853,keremi,kərəmi,ke.re.mi,kə.rə.mi
11854,keremot,kəremot,ke.re.mot,kə.re.mot
11855,kerempeng,kərempeŋ,ke.rem.peng,kə.rem.peŋ
11856,kerempung,kərəmpuŋ,ke.rem.pung,kə.rəm.puŋ
11857,keremus,kərəmus,ke.re.mus,kə.rə.mus
11858,kerencang,kərəntʃaŋ,ke.ren.cang,kə.rən.tʃaŋ
11859,kerencung,kərəntʃuŋ,ke.ren.cung,kə.rən.tʃuŋ
11860,kerendahan,kərəndahan,ke.ren.dah.an,kə.rən.dah.an
11861,kerendang,kərəndaŋ,ke.ren.dang,kə.rən.daŋ
11862,kereneng,kərənəŋ,ke.re.neng,kə.rə.nəŋ
11863,kerengga,kərəŋga,ke.reng.ga,kə.rəŋ.ga
11864,kerengkam,kərəŋkam,ke.reng.kam,kə.rəŋ.kam
11865,kereng,kərəŋ,ke.reng,kə.rəŋ
11866,keren,kəren,ke.ren,kə.ren
11867,keren,kerən,ke.ren,ke.rən
11868,keren,kərən,ke.ren,kə.rən
11869,kerentam,kərəntam,ke.ren.tam,kə.rən.tam
11870,kerenting,kərəntiŋ,ke.ren.ting,kə.rən.tiŋ
11871,kerenyam,kərəɲam,ke.re.nyam,kə.rə.ɲam
11872,kerenyot,kəreɲot,ke.re.nyot,kə.re.ɲot
11873,kerepas,kərəpas,ke.re.pas,kə.rə.pas
11874,kerepes,kərepes,ke.re.pes,kə.re.pes
11875,kerepotan,kərepotan,ke.re.pot.an,kə.re.pot.an
11876,kerepyak,kərəpjaʔ,ke.rep.yak,kə.rəp.jaʔ
11877,keresahan,kərəsahan,ke.re.sah.an,kə.rə.sah.an
11878,keresek,kəreseʔ,ke.re.sek,kə.re.seʔ
11879,keresek,kərəsəʔ,ke.re.sek,kə.rə.səʔ
11880,kereseng,kəreseŋ,ke.re.seng,kə.re.seŋ
11881,keresot,kəresot,ke.re.sot,kə.re.sot
11882,keretakan,kərətakan,ke.re.tak.an,kə.rə.tak.an
11883,kereta,kəreta,ke.re.ta,kə.re.ta
11884,keretan,kəretan,ke.re.tan,kə.re.tan
11885,keretek,kəreteʔ,ke.re.tek,kə.re.teʔ
11886,keretek,kərətəʔ,ke.re.tek,kə.rə.təʔ
11887,kereweng,kəreweŋ,ke.re.weng,kə.re.weŋ
