12802,kopi,kopi,ko.pi,ko.pi
12803,kop,kop,kop,kop
12804,kopling,kopliŋ,kop.ling,kop.liŋ
12805,kopra,kopra,kop.ra,kop.ra
12806,koral,koral,ko.ral,ko.ral
12807,koran,koran,ko.ran,ko.ran
12808,korbankan,korbankan,kor.ban.kan,kor.ban.kan
12809,korban,korban,kor.ban,kor.ban
12810,korbannya,korbanɲa,kor.ban.nya,kor.ban.ɲa
12811,korek,koreʔ,ko.rek,ko.reʔ
12812,koreksi,koreʔsi,ko.rek.si,ko.reʔ.si
12813,korektor,koreʔtor,ko.rek.tor,ko.reʔ.tor
12814,korelasi,korelasi,ko.re.la.si,ko.re.la.si
12815,koreng,koreŋ,ko.reng,ko.reŋ
12816,koreografi,koreografi,ko.re.o.gra.fi,ko.re.o.gra.fi
12817,koresponden,koresponden,ko.res.pon.den,ko.res.pon.den
12818,korespondensi,korespondensi,ko.res.pon.den.si,ko.res.pon.den.si
12819,koridor,koridor,ko.ri.dor,ko.ri.dor
12820,korma,korma,kor.ma,kor.ma
12821,kornea,kornea,kor.ne.a,kor.ne.a
12822,korosi,korosi,ko.ro.si,ko.ro.si
12823,korporasi,korporasi,kor.po.ra.si,kor.po.ra.si
12824,korsase,korsasə,kor.sa.se,kor.sa.sə
12825,korset,korset,kor.set,kor.set
12826,korting,kortiŋ,kor.ting,kor.tiŋ
12827,kortison,kortison,kor.ti.son,kor.ti.son
12828,korup,korup,ko.rup,ko.rup
12829,korupsi,korupsi,ko.rup.si,ko.rup.si
12830,koruptor,koruptor,ko.rup.tor,ko.rup.tor
12831,korvet,korvet,kor.vet,kor.vet
12832,kosakata,kosakata,ko.sa.ka.ta,ko.sa.ka.ta
12833,kosek,koseʔ,ko.sek,ko.seʔ
12834,kosen,kosen,ko.sen,ko.sen
12835,kosinus,kosinus,ko.si.nus,ko.si.nus
12836,kos,kos,kos,kos
12837,kosmetik,kosmetiʔ,kos.me.tik,kos.me.tiʔ
12838,kosmetis,kosmetis,kos.me.tis,kos.me.tis
12839,kosmik,kosmiʔ,kos.mik,kos.miʔ
12840,kosmis,kosmis,kos.mis,kos.mis
12841,kosmografi,kosmografi,kos.mo.gra.fi,kos.mo.gra.fi
12842,kosmologi,kosmologi,kos.mo.lo.gi,kos.mo.lo.gi
12843,kosmonaut,kosmonaut,kos.mo.naut,kos.mo.naut
12844,kosmopolitan,kosmopolitan,kos.mo.po.li.tan,kos.mo.po.li.tan
12845,kosmos,kosmos,kos.mos,kos.mos
12846,kosnya,kosɲa,kos.nya,kos.ɲa
12847,kosong,kosoŋ,ko.song,ko.soŋ
12848,kosta,kosta,kos.ta,kos.ta
12849,kotai,kotai,ko.tai,ko.tai
12850,kotak,kotaʔ,ko.tak,ko.taʔ
12851,kota,kota,ko.ta,ko.ta
12852,kotanya,kotaɲa,ko.ta.nya,ko.ta.ɲa
12853,kotek,koteʔ,ko.tek,ko.teʔ
12854,koteng,koteŋ,ko.teng,ko.teŋ
12855,kotoran,kotoran,ko.tor.an,ko.tor.an
12856,kotorannya,kotoranɲa,ko.tor.an.nya,ko.tor.an.ɲa
12857,kotor,kotor,ko.tor,ko.tor
12858,kotrek,kotreʔ,kot.rek,kot.reʔ
12859,koyakan,kojakan,ko.yak.an,ko.jak.an
12860,koyak,kojaʔ,ko.yak,ko.jaʔ
12861,koyan,kojan,ko.yan,ko.jan
12862,kram,ʔram,kram,kram
12863,krayon,ʔrajon,kra.yon,kra.jon
12864,kreatif,ʔreatif,kre.a.tif,kre.a.tif
12865,kreditor,ʔreditor,kre.di.tor,kre.di.tor
12866,kredit,ʔredit,kre.dit,kre.dit
12867,kremasi,ʔremasi,kre.ma.si,kre.ma.si
12868,krematorium,ʔrematorium,kre.ma.to.ri.um,kre.ma.to.ri.um
12869,krem,ʔrem,krem,krem
12870,kriket,ʔrikət,kri.ket,kri.kət
12871,kriminal,ʔriminal,kri.mi.nal,kri.mi.nal
12872,kriminologi,ʔriminologi,kri.mi.no.lo.gi,kri.mi.no.lo.gi
12873,krim,ʔrim,krim,krim
12874,krisis,ʔrisis,kri.sis,kri.sis
12875,kristalisasi,ʔristalisasi,kris.ta.li.sa.si,kris.ta.li.sa.si
12876,kristal,ʔristal,kris.tal,kris.tal
12877,kriteria,ʔriteria,kri.te.ri.a,kri.te.ri.a
12878,kriterium,ʔriterium,kri.te.ri.um,kri.te.ri.um
12879,kritikal,ʔritikal,kri.tik.al,kri.tik.al
12880,kritikan,ʔritikan,kri.tik.an,kri.tik.an
12881,kritik,ʔritiʔ,kri.tik,kri.tiʔ
12882,kritis,ʔritis,kri.tis,kri.tis
12883,kroket,ʔroket,kro.ket,kro.ket
12884,kromium,ʔromium,kro.mi.um,kro.mi.um
12885,kromosom,ʔromosom,kro.mo.som,kro.mo.som
12886,kronik,ʔroniʔ,kro.nik,kro.niʔ
12887,kronis,ʔronis,kro.nis,kro.nis
12888,kronologi,ʔronologi,kro.no.lo.gi,kro.no.lo.gi
12889,kronologis,ʔronologis,kro.no.lo.gis,kro.no.lo.gis
12890,kru,ʔru,kru,kru
12891,kuadran,kuadran,ku.ad.ran,ku.ad.ran
12892,kuah,kuah,ku.ah,ku.ah
12893,kuak,kuaʔ,ku.ak,ku.aʔ
12894,kuala,kuala,ku.a.la,ku.a.la
12895,kualifikasi,kualifikasi,ku.a.li.fi.ka.si,ku.a.li.fi.ka.si
12896,kuali,kuali,ku.a.li,ku.a.li
12897,kualinya,kualiɲa,ku.a.li.nya,ku.a.li.ɲa
12898,kualitas,kualitas,ku.a.li.tas,ku.a.li.tas
12899,kuantitatif,kuantitatif,ku.an.ti.ta.tif,ku.an.ti.ta.tif
12900,kuantum,kuantum,ku.an.tum,ku.an.tum
12901,kuap,kuap,ku.ap,ku.ap
