18602,mewasiatkan,məwasiatkan,me.wa.si.at.kan,mə.wa.si.at.kan
18603,mewaspadai,məwaspadai,me.was.pa.da.i,mə.was.pa.da.i
18604,mewek,meweʔ,me.wek,me.weʔ
18605,mewujudkan,məwudʒudkan,me.wu.jud.kan,mə.wu.dʒud.kan
18606,mewujud,məwudʒud,me.wu.jud,mə.wu.dʒud
18607,meyakini,məjakini,me.ya.kin.i,mə.ja.kin.i
18608,meyakinkan,məjakinkan,me.ya.kin.kan,mə.ja.kin.kan
18609,miang,miaŋ,mi.ang,mi.aŋ
18610,migrasi,migrasi,mig.ra.si,mig.ra.si
18611,mika,mika,mi.ka,mi.ka
18612,mikrobiologi,miʔrobiologi,mik.ro.bi.o.lo.gi,mik.ro.bi.o.lo.gi
18613,mikrocip,miʔrotʃip,mik.ro.cip,mik.ro.tʃip
18614,mikrofilm,miʔrofilm,mik.ro.film,mik.ro.film
18615,mikrofon,miʔrofon,mik.ro.fon,mik.ro.fon
18616,mikro,miʔro,mik.ro,mik.ro
18617,milad,milad,mi.lad,mi.lad
18618,miliar,miliar,mi.li.ar,mi.li.ar
18619,miliki,miliki,mi.lik.i,mi.lik.i
18620,milik,miliʔ,mi.lik,mi.liʔ
18621,milisi,milisi,mi.li.si,mi.li.si
18622,militan,militan,mi.li.tan,mi.li.tan
18623,militer,militer,mi.li.ter,mi.li.ter
18624,miliuner,miliuner,mi.li.u.ner,mi.li.u.ner
18625,mil,mil,mil,mil
18626,milo,milo,mi.lo,mi.lo
18627,mimbar,mimbar,mim.bar,mim.bar
18628,mi,mi,mi,mi
18629,mimik,mimiʔ,mi.mik,mi.miʔ
18630,mimis,mimis,mi.mis,mi.mis
18631,mimpian,mimpian,mim.pi.an,mim.pi.an
18632,mimpi,mimpi,mim.pi,mim.pi
18633,minati,minati,mi.nat.i,mi.nat.i
18634,minat,minat,mi.nat,mi.nat
18635,minatnya,minatɲa,mi.nat.nya,mi.nat.ɲa
18636,minda,minda,min.da,min.da
18637,mineral,mineral,mi.ne.ral,mi.ne.ral
18638,mineral,minəral,mi.ne.ral,mi.nə.ral
18639,mineralogi,minəralogi,mi.ne.ra.lo.gi,mi.nə.ra.lo.gi
18640,minggat,miŋgat,ming.gat,miŋ.gat
18641,mingguan,miŋguan,ming.gu.an,miŋ.gu.an
18642,minggu,miŋgu,ming.gu,miŋ.gu
18643,miniatur,miniatur,mi.ni.a.tur,mi.ni.a.tur
18644,minimal,minimal,mi.ni.mal,mi.ni.mal
18645,minima,minima,mi.ni.ma,mi.ni.ma
18646,mini,mini,mi.ni,mi.ni
18647,minim,minim,mi.nim,mi.nim
18648,minimum,minimum,mi.ni.mum,mi.ni.mum
18649,minister,ministər,mi.nis.ter,mi.nis.tər
18650,minit,minit,mi.nit,mi.nit
18651,minoritas,minoritas,mi.no.ri.tas,mi.no.ri.tas
18652,minor,minor,mi.nor,mi.nor
18653,minta,minta,min.ta,min.ta
18654,minuman,minuman,mi.num.an,mi.num.an
18655,minum,minum,mi.num,mi.num
18656,minyak,miɲaʔ,mi.nyak,mi.ɲaʔ
18657,minyaknya,miɲaʔɲa,mi.nyak.nya,mi.ɲaʔ.ɲa
18658,miring,miriŋ,mi.ring,mi.riŋ
18659,mirip,mirip,mi.rip,mi.rip
18660,misai,misai,mi.sai,mi.sai
18661,misalan,misalan,mi.sal.an,mi.sal.an
18662,misal,misal,mi.sal,mi.sal
18663,misalnya,misalɲa,mi.sal.nya,mi.sal.ɲa
18664,misa,misa,mi.sa,mi.sa
18665,misil,misil,mi.sil,mi.sil
18666,misi,misi,mi.si,mi.si
18667,misionaris,misionaris,mi.si.o.na.ris,mi.si.o.na.ris
18668,miskin,miskin,mis.kin,mis.kin
18669,mistar,mistar,mis.tar,mis.tar
18670,misteri,misteri,mis.te.ri,mis.te.ri
18671,misterius,misterius,mis.te.ri.us,mis.te.ri.us
18672,mistik,mistiʔ,mis.tik,mis.tiʔ
18673,mitologi,mitologi,mi.to.lo.gi,mi.to.lo.gi
18674,mitos,mitos,mi.tos,mi.tos
18675,mitra,mitra,mit.ra,mit.ra
18676,mm,mm,mm,mm
18677,mobilisasi,mobilisasi,mo.bi.li.sa.si,mo.bi.li.sa.si
18678,mobilitas,mobilitas,mo.bi.li.tas,mo.bi.li.tas
