22102,persiapan,pərsiapan,per.si.ap.an,pər.si.ap.an
22103,persiaran,pərsiaran,per.si.ar.an,pər.si.ar.an
22104,persidangan,pərsidaŋan,per.si.dang.an,pər.si.daŋ.an
22105,persih,pərsih,per.sih,pər.sih
22106,persik,persiʔ,per.sik,per.siʔ
22107,persilangan,pərsilaŋan,per.si.lang.an,pər.si.laŋ.an
22108,persil,persil,per.sil,per.sil
22109,persil,pərsil,per.sil,pər.sil
22110,persimpangan,pərsimpaŋan,per.sim.pang.an,pər.sim.paŋ.an
22111,persinggahan,pərsiŋgahan,per.sing.gah.an,pər.siŋ.gah.an
22112,persisi,pərsisi,per.si.si,pər.si.si
22113,persis,pərsis,per.sis,pər.sis
22114,perslah,pərslah,per.slah,pər.slah
22115,persneling,pərsneliŋ,per.sne.ling,pər.sne.liŋ
22116,persoalannya,pərsoalanɲa,per.so.al.an.nya,pər.so.ʔal.an.ɲa
22117,persoalan,pərsoalan,per.so.al.an,pər.so.ʔal.an
22118,personalia,personalia,per.so.na.lia,per.so.na.lia
22119,personalia,pərsonalia,per.so.na.lia,pər.so.na.lia
22120,personalitas,pərsonalitas,per.so.na.li.tas,pər.so.na.li.tas
22121,personal,personal,per.so.nal,per.so.nal
22122,personal,pərsonal,per.so.nal,pər.so.nal
22123,persona,persona,per.so.na,per.so.na
22124,persona,pərsona,per.so.na,pər.so.na
22125,personel,pərsonel,per.so.nel,pər.so.nel
22126,personifikasi,pərsonifikasi,per.so.ni.fi.ka.si,pər.so.ni.fi.ka.si
22127,personil,personil,per.so.nil,per.so.nil
22128,personil,pərsonil,per.so.nil,pər.so.nil
22129,person,pərson,per.son,pər.son
22130,perspektif,perspeʔtif,per.spek.tif,per.speʔ.tif
22131,pers,pers,pers,pers
22132,pers,pərs,pers,pərs
22133,persuasif,persuasif,per.su.a.sif,per.su.a.sif
22134,persuasi,persuasi,per.su.a.si,per.su.a.si
22135,persundalan,pərsundalan,per.sun.dal.an,pər.sun.dal.an
22136,persuratan,pərsuratan,per.su.rat.an,pər.su.rat.an
22137,persyaratan,pərsjaratan,per.sya.rat.an,pər.sja.rat.an
22138,pertahanan,pərtahanan,per.ta.han.an,pər.ta.han.an
22139,pertalan,pərtalan,per.tal.an,pər.tal.an
22140,pertalian,pərtalian,per.ta.li.an,pər.ta.li.an
22141,pertal,pərtal,per.tal,pər.tal
22142,pertamanya,pərtamaɲa,per.ta.ma.nya,pər.ta.ma.ɲa
22143,pertama,pərtama,per.ta.ma,pər.ta.ma
22144,pertambahan,pərtambahan,per.tam.bah.an,pər.tam.bah.an
22145,pertambangan,pərtambaŋan,per.tam.bang.an,pər.tam.baŋ.an
22146,pertanda,pərtanda,per.tan.da,pər.tan.da
22147,pertandingan,pərtandiŋan,per.tan.ding.an,pər.tan.diŋ.an
22148,pertanggungan,pərtaŋguŋan,per.tang.gung.an,pər.taŋ.guŋ.an
22149,pertanggung-jawaban,pərtaŋguŋdʒawaban,per.tang.gung-.ja.wab.an,pər.taŋ.guŋ.dʒa.wab.an
22150,pertanian,pərtanian,per.ta.ni.an,pər.ta.ni.an
22151,pertanyaan,pərtaɲaʔan,per.ta.nya.an,pər.ta.ɲa.ʔan
22152,pertapaan,pərtapaʔan,per.ta.pa.an,pər.ta.pa.ʔan
22153,pertapa,pərtapa,per.ta.pa,pər.ta.pa
22154,pertaruhan,pərtaruhan,per.ta.ruh.an,pər.ta.ruh.an
22155,pertarungan,pərtaruŋan,per.ta.rung.an,pər.ta.ruŋ.an
22156,perteduhan,pərtəduhan,per.te.duh.an,pər.tə.duh.an
22157,pertegasan,pərtəgasan,per.te.gas.an,pər.tə.gas.an
22158,pertekstilan,pərteʔstilan,per.teks.til.an,pər.teʔs.til.an
22159,pertelekomunikasian,pərtelekomunikasian,per.te.le.ko.mu.ni.ka.si.an,pər.te.le.ko.mu.ni.ka.si.an
22160,pertelevisian,pərtelevisian,per.te.le.vi.si.an,pər.te.le.vi.si.an
22161,pertelingkahan,pərtəliŋkahan,per.te.ling.kah.an,pər.tə.liŋ.kah.an
22162,perteluran,pərtəluran,per.te.lur.an,pər.tə.lur.an
22163,pertembakauan,pərtəmbakauan,per.tem.ba.kau.an,pər.təm.ba.kau.an
22164,pertembungan,pərtəmbuŋan,per.tem.bung.an,pər.təm.buŋ.an
22165,pertempuran,pərtəmpuran,per.tem.pur.an,pər.təm.pur.an
22166,pertemuan,pərtəmuan,per.te.mu.an,pər.tə.mu.an
22167,pertengahan,pərtəŋahan,per.te.ngah.an,pər.tə.ŋah.an
22168,pertengkaran,pərtəŋkaran,per.teng.kar.an,pər.təŋ.kar.an
22169,pertentangan,pərtəntaŋan,per.ten.tang.an,pər.tən.taŋ.an
22170,pertentaraan,pərtəntaraʔan,per.ten.ta.ra.an,pər.tən.ta.ra.ʔan
22171,pertenunan,pərtənunan,per.te.nun.an,pər.tə.nun.an
22172,pertenungan,pərtənuŋan,per.te.nung.an,pər.tə.nuŋ.an
22173,pertepatan,pərtəpatan,per.te.pat.an,pər.tə.pat.an
22174,perteraan,pərtəraʔan,per.te.ra.an,pər.tə.ra.ʔan
22175,pertiga,pərtiga,per.ti.ga,pər.ti.ga
22176,pertikaian,pərtikaian,per.ti.kai.an,pər.ti.kai.an
22177,pertimbangan,pərtimbaŋan,per.tim.bang.an,pər.tim.baŋ.an
22178,pertindihan,pərtindihan,per.tin.dih.an,pər.tin.dih.an
22179,pertiwi,pərtiwi,per.ti.wi,pər.ti.wi
22180,pertobatan,pərtobatan,per.to.bat.an,pər.to.bat.an
22181,pertokoan,pərtokoan,per.to.ko.an,pər.to.ko.an
22182,pertolongan,pərtoloŋan,per.to.long.an,pər.to.loŋ.an
22183,pertua,pərtua,per.tu.a,pər.tu.a
22184,pertubuhan,pərtubuhan,per.tu.buh.an,pər.tu.buh.an
22185,pertukangan,pərtukaŋan,per.tu.kang.an,pər.tu.kaŋ.an
22186,pertukaran,pərtukaran,per.tu.kar.an,pər.tu.kar.an
22187,pertumbuhan,pərtumbuhan,per.tum.buh.an,pər.tum.buh.an
22188,pertumpahan,pərtumpahan,per.tum.pah.an,pər.tum.pah.an
22189,pertunangan,pərtunaŋan,per.tu.nang.an,pər.tu.naŋ.an
22190,pertunjukan,pərtundʒukan,per.tun.juk.an,pər.tun.dʒuk.an
22191,pertusis,pərtusis,per.tu.sis,pər.tu.sis
22192,pertuturan,pərtuturan,per.tu.tur.an,pər.tu.tur.an
22193,peruak,pəruaʔ,pe.ru.ak,pə.ru.aʔ
22194,peruang,pəruaŋ,pe.ru.ang,pə.ru.aŋ
22195,peruan,pəruan,pe.ru.an,pə.ru.an
22196,perubahan,pərubahan,per.u.bah.an,pər.ʔu.bah.an
22197,perubalsem,perubalsəm,pe.ru.bal.sem,pe.ru.bal.səm
22198,perubatan,pərubatan,per.u.bat.an,pər.ʔu.bat.an
22199,perudang,pərudaŋ,pe.ru.dang,pə.ru.daŋ
22200,peruk,pəruʔ,pe.ruk,pə.ruʔ
22201,perumahan,pərumahan,pe.ru.mah.an,pə.ru.mah.an
