16002,mendobrak,məndobraʔ,men.dob.rak,mən.dob.raʔ
16003,mendodet,məndodet,men.do.det,mən.do.det
16004,mendodos,məndodos,men.do.dos,mən.do.dos
16005,mendokumentasikan,məndokumentasikan,men.do.ku.men.ta.si.kan,mən.do.ku.men.ta.si.kan
16006,mendolarkan,məndolarkan,men.do.lar.kan,mən.do.lar.kan
16007,mendominasi,məndominasi,men.do.mi.na.si,mən.do.mi.na.si
16008,mendompak,məndompaʔ,men.dom.pak,mən.dom.paʔ
16009,mendompleng,məndompleŋ,men.dom.pleng,mən.dom.pleŋ
16010,mendonan,məndonan,men.do.nan,mən.do.nan
16011,mendoncang,məndontʃaŋ,men.don.cang,mən.don.tʃaŋ
16012,mendonder,məndondər,men.don.der,mən.don.dər
16013,mendondon,məndondon,men.don.don,mən.don.don
16014,mendongakkan,məndoŋaʔkan,men.do.ngak.kan,mən.do.ŋaʔ.kan
16015,mendongak,məndoŋaʔ,men.do.ngak,mən.do.ŋaʔ
16016,mendongengi,məndoŋeŋi,men.do.ngeng.i,mən.do.ŋeŋ.i
16017,mendongengkan,məndoŋeŋkan,men.do.ngeng.kan,mən.do.ŋeŋ.kan
16018,mendongeng,məndoŋeŋ,men.do.ngeng,mən.do.ŋeŋ
16019,mendongkak,məndoŋkaʔ,men.dong.kak,mən.doŋ.kaʔ
16020,mendongkel,məndoŋkel,men.dong.kel,mən.doŋ.kel
16021,mendongkolkan,məndoŋkolkan,men.dong.kol.kan,mən.doŋ.kol.kan
16022,mendongkol,məndoŋkol,men.dong.kol,mən.doŋ.kol
16023,mendongkrak,məndoŋʔraʔ,men.dong.krak,mən.doŋ.kraʔ
16024,mendong,mendoŋ,men.dong,men.doŋ
16025,mendora,məndora,men.do.ra,mən.do.ra
16026,mendorong,məndoroŋ,men.do.rong,mən.do.roŋ
16027,mendosir,məndosir,men.do.sir,mən.do.sir
16028,mendribel,məndribəl,men.dri.bel,mən.dri.bəl
16029,menduai,mənduai,men.du.a.i,mən.du.a.i
16030,menduakan,mənduakan,men.du.a.kan,mən.du.a.kan
16031,mendua,məndua,men.du.a,mən.du.a
16032,mendubeskan,məndubeskan,men.du.bes.kan,mən.du.bes.kan
16033,menduduki,mənduduki,men.du.duk.i,mən.du.duk.i
16034,mendudukkan,mənduduʔkan,men.du.duk.kan,mən.du.duʔ.kan
16035,mendudu,məndudu,men.du.du,mən.du.du
16036,mendugalkan,məndugalkan,men.du.gal.kan,mən.du.gal.kan
16037,menduga,mənduga,men.du.ga,mən.du.ga
16038,mendugang,məndugaŋ,men.du.gang,mən.du.gaŋ
16039,mendugas,məndugas,men.du.gas,mən.du.gas
16040,mendukacitakan,məndukatʃitakan,men.du.ka.ci.ta.kan,mən.du.ka.tʃi.ta.kan
16041,mendukakan,məndukakan,men.du.ka.kan,mən.du.ka.kan
16042,mendukung,məndukuŋ,men.du.kung,mən.du.kuŋ
16043,mendukungnya,məndukuŋɲa,men.du.kung.nya,mən.du.kuŋ.ɲa
16044,mendukunkan,məndukunkan,men.du.kun.kan,mən.du.kun.kan
16045,mendulang,məndulaŋ,men.du.lang,mən.du.laŋ
16046,mendu,məndu,men.du,mən.du
16047,mendungas,mənduŋas,men.du.ngas,mən.du.ŋas
16048,mendung,mənduŋ,men.dung,mən.duŋ
16049,mendunia,məndunia,men.du.ni.a,mən.du.ni.a
16050,mendupai,məndupai,men.du.pa.i,mən.du.pa.i
16051,mendupak,məndupaʔ,men.du.pak,mən.du.paʔ
16052,mendura,məndura,men.du.ra,mən.du.ra
16053,mendurhakai,məndurhakai,men.dur.ha.ka.i,mən.dur.ha.ka.i
16054,mendurhaka,məndurhaka,men.dur.ha.ka,mən.dur.ha.ka
16055,menduri,mənduri,men.du.ri,mən.du.ri
16056,mendusin,məndusin,men.du.sin,mən.du.sin
16057,mendustai,məndustai,men.dus.ta.i,mən.dus.ta.i
16058,mendustakan,məndustakan,men.dus.ta.kan,mən.dus.ta.kan
16059,mendusta,məndusta,men.dus.ta,mən.dus.ta
16060,mendut,məndut,men.dut,mən.dut
16061,mendwigandakan,məndwigandakan,men.dwi.gan.da.kan,mən.dwi.gan.da.kan
16062,menebah,mənəbah,me.ne.bah,mə.nə.bah
16063,menebak,mənebaʔ,me.ne.bak,mə.ne.baʔ
16064,menebak,mənəbaʔ,me.ne.bak,mə.nə.baʔ
16065,menebalkan,mənəbalkan,me.ne.bal.kan,mə.nə.bal.kan
16066,menebal,mənəbal,me.ne.bal,mə.nə.bal
16067,menebangi,mənəbaŋi,me.ne.bang.i,mə.nə.baŋ.i
16068,menebang,mənəbaŋ,me.ne.bang,mə.nə.baŋ
16069,menebari,mənebari,me.ne.bar.i,mə.ne.bar.i
16070,menebarkan,mənebarkan,me.ne.bar.kan,mə.ne.bar.kan
16071,menebar,mənebar,me.ne.bar,mə.ne.bar
16072,menebasi,mənəbasi,me.ne.bas.i,mə.nə.bas.i
16073,menebaskan,mənəbaskan,me.ne.bas.kan,mə.nə.bas.kan
16074,menebas,mənəbas,me.ne.bas,mə.nə.bas
16075,menebat,mənəbat,me.ne.bat,mə.nə.bat
16076,menebengkan,mənebeŋkan,me.ne.beng.kan,mə.ne.beŋ.kan
16077,menebeng,mənebeŋ,me.ne.beng,mə.ne.beŋ
16078,menebing,mənəbiŋ,me.ne.bing,mə.nə.biŋ
16079,menebok,məneboʔ,me.ne.bok,mə.ne.boʔ
16080,menebuk,mənəbuʔ,me.ne.buk,mə.nə.buʔ
16081,menebus,mənəbus,me.ne.bus,mə.nə.bus
16082,meneduhi,mənəduhi,me.ne.duh.i,mə.nə.duh.i
16083,meneduhkan,mənəduhkan,me.ne.duh.kan,mə.nə.duh.kan
16084,meneduh,mənəduh,me.ne.duh,mə.nə.duh
16085,menegah,mənəgah,me.ne.gah,mə.nə.gah
16086,menegakkan,mənəgaʔkan,me.ne.gak.kan,mə.nə.gaʔ.kan
16087,menegak,mənəgaʔ,me.ne.gak,mə.nə.gaʔ
16088,menegangi,mənəgaŋi,me.ne.gang.i,mə.nə.gaŋ.i
16089,menegangkan,mənəgaŋkan,me.ne.gang.kan,mə.nə.gaŋ.kan
16090,menegang,mənəgaŋ,me.ne.gang,mə.nə.gaŋ
16091,menegapkan,mənəgapkan,me.ne.gap.kan,mə.nə.gap.kan
16092,menegarkan,mənəgarkan,me.ne.gar.kan,mə.nə.gar.kan
16093,menegaskan,mənəgaskan,me.ne.gas.kan,mə.nə.gas.kan
16094,menegas,mənəgas,me.ne.gas,mə.nə.gas
16095,meneguhkan,mənəguhkan,me.ne.guh.kan,mə.nə.guh.kan
16096,meneguk,mənəguʔ,me.ne.guk,mə.nə.guʔ
16097,menegun,mənəgun,me.ne.gun,mə.nə.gun
16098,meneguri,mənəguri,me.ne.gur.i,mə.nə.gur.i
16099,menegur,mənəgur,me.ne.gur,mə.nə.gur
16100,menekak,mənəkaʔ,me.ne.kak,mə.nə.kaʔ
16101,menekang,mənəkaŋ,me.ne.kang,mə.nə.kaŋ
