102,acawi,atʃawi,a.ca.wi,a.tʃa.wi
103,acerang,atʃəraŋ,a.ce.rang,a.tʃə.raŋ
104,acian,atʃian,a.ci.an,a.tʃi.an
105,aci,atʃi,a.ci,a.tʃi
106,acik,atʃiʔ,a.cik,a.tʃiʔ
107,aco,atʃo,a.co,a.tʃo
108,acuan,atʃuan,a.cu.an,a.tʃu.an
109,acu,atʃu,a.cu,a.tʃu
110,acuhan,atʃuhan,a.cuh.an,a.tʃuh.an
111,acuh,atʃuh,a.cuh,a.tʃuh
112,acuman,atʃuman,a.cum.an,a.tʃum.an
113,acum,atʃum,a.cum,a.tʃum
114,acung,atʃuŋ,a.cung,a.tʃuŋ
115,acungkan,atʃuŋkan,a.cung.kan,a.tʃuŋ.kan
116,ada,ada,a.da,a.da
117,adaan,adaʔan,a.da.an,a.da.ʔan
118,adab,adab,a.dab,a.dab
119,adad,adad,a.dad,a.dad
120,adagio,adagio,a.da.gi.o,a.da.gi.o
121,adagium,adagium,a.da.gi.um,a.da.gi.um
122,adakah,adakah,a.da.kah,a.da.kah
123,adakala,adakala,a.da.ka.la,a.da.ka.la
124,adakan,adakan,a.da.kan,a.da.kan
125,adalah,adalah,a.da.lah,a.da.lah
126,adalat,adalat,a.da.lat,a.da.lat
127,adam,adam,a.dam,a.dam
128,adang,adaŋ,a.dang,a.daŋ
129,adanya,adaɲa,a.da.nya,a.da.ɲa
130,adap,adap,a.dap,a.dap
131,adaptasi,adaptasi,a.dap.ta.si,a.dap.ta.si
132,adaptif,adaptif,a.dap.tif,a.dap.tif
133,adaptor,adaptor,a.dap.tor,a.dap.tor
134,adapun,adapun,a.da.pun,a.da.pun
135,adar,adar,a.dar,a.dar
136,adas,adas,a.das,a.das
137,adat,adat,a.dat,a.dat
138,adati,adati,a.da.ti,a.da.ti
139,adegan,adəgan,a.de.gan,a.də.gan
140,adeh,adeh,a.deh,a.deh
141,adekuat,adəkuat,a.de.ku.at,a.də.ku.at
142,adem,adəm,adem,adəm
143,adempauze,adəmpauzə,a.dem.pau.ze,a.dəm.pau.zə
144,adhesi,adhesi,ad.he.si,ad.he.si
145,adhesif,adhesif,ad.he.sif,ad.he.sif
146,adib,adib,a.dib,a.dib
147,adibintang,adibintaŋ,a.di.bin.tang,a.di.bin.taŋ
148,adibusana,adibusana,a.di.bu.sa.na,a.di.bu.sa.na
149,adicita,aditʃita,a.di.ci.ta,a.di.tʃi.ta
150,adidaya,adidaja,a.di.da.ya,a.di.da.ja
151,adigang,adigaŋ,a.di.gang,a.di.gaŋ
152,adiguna,adiguna,a.di.gu.na,a.di.gu.na
153,adigung,adiguŋ,a.di.gung,a.di.guŋ
154,adika,adika,a.di.ka,a.di.ka
155,adik,adiʔ,a.dik,a.diʔ
156,adikara,adikara,a.di.ka.ra,a.di.ka.ra
157,adikarya,adikarja,a.di.kar.ya,a.di.kar.ja
158,adikku,adiʔku,a.dik.ku,a.diʔ.ku
159,adikmu,adiʔmu,a.dik.mu,a.diʔ.mu
160,adiknya,adiʔɲa,a.dik.nya,a.diʔ.ɲa
161,adikodrati,adikodrati,a.di.kod.ra.ti,a.di.kod.ra.ti
162,adikong,adikoŋ,a.di.kong,a.di.koŋ
163,adiksi,adiʔsi,a.dik.si,a.diʔ.si
164,adiktif,adiʔtif,a.dik.tif,a.diʔ.tif
165,adikuasa,adikuasa,a.di.ku.a.sa,a.di.ku.a.sa
166,adil,adil,a.dil,a.dil
167,adilan,adilan,a.dil.an,a.dil.an
168,adiluhung,adiluhuŋ,a.di.lu.hung,a.di.lu.huŋ
169,adimarga,adimarga,a.di.mar.ga,a.di.mar.ga
170,adinda,adinda,a.din.da,a.din.da
171,ading,adiŋ,a.ding,a.diŋ
172,adipati,adipati,a.di.pa.ti,a.di.pa.ti
173,adipenghantar,adipəŋhantar,a.di.peng.han.tar,a.di.pəŋ.han.tar
174,adipositas,adipositas,a.di.po.si.tas,a.di.po.si.tas
175,adipura,adipura,a.di.pu.ra,a.di.pu.ra
176,adiraja,adiradʒa,a.di.ra.ja,a.di.ra.dʒa
177,adiratna,adiratna,a.di.rat.na,a.di.rat.na
178,adisional,adisional,a.di.si.o.nal,a.di.si.o.nal
179,adisiswa,adisiswa,a.di.sis.wa,a.di.sis.wa
180,aditif,aditif,a.di.tif,a.di.tif
181,aditokoh,aditokoh,a.di.to.koh,a.di.to.koh
182,adiwangsa,adiwaŋsa,a.di.wang.sa,a.di.waŋ.sa
183,adiwarna,adiwarna,a.di.war.na,a.di.war.na
184,adiwidia,adiwidia,a.di.wi.di.a,a.di.wi.di.a
185,adjektiva,addʒeʔtiva,ad.jek.ti.va,ad.dʒeʔ.ti.va
186,administrasi,administrasi,ad.mi.nis.tra.si,ad.mi.nis.tra.si
187,administratif,administratif,ad.mi.nis.tra.tif,ad.mi.nis.tra.tif
188,administrator,administrator,ad.mi.nis.tra.tor,ad.mi.nis.tra.tor
189,admiral,admiral,ad.mi.ral,ad.mi.ral
190,admisi,admisi,ad.mi.si,ad.mi.si
191,adon,adon,a.don,a.don
192,adonan,adonan,a.don.an,a.don.an
193,adopsi,adopsi,ad.op.si,ad.op.si
194,adoptif,adoptif,ad.op.tif,ad.op.tif
195,adrenal,adrenal,ad.re.nal,ad.re.nal
196,adrenalin,adrenalin,ad.re.na.lin,ad.re.na.lin
197,adres,adres,ad.res,ad.res
198,adsorben,adsorben,ad.sor.ben,ad.sor.ben
199,adsorpsi,adsorpsi,ad.sorp.si,ad.sorp.si
200,a'du,aʔdu,a'.du,aʔ.du
201,adu,adu,a.du,a.du
