27002,terlelap,tərləlap,ter.le.lap,tər.lə.lap
27003,terlempar,tərlempar,ter.lem.par,tər.lem.par
27004,terlena,tərlena,ter.le.na,tər.le.na
27005,terlentang,tərləntaŋ,ter.len.tang,tər.lən.taŋ
27006,terlepaskan,tərləpaskan,ter.le.pas.kan,tər.lə.pas.kan
27007,terlepas,tərləpas,ter.le.pas,tər.lə.pas
27008,terlerai,tərlərai,ter.le.rai,tər.lə.rai
27009,terletak,tərlətaʔ,ter.le.tak,tər.lə.taʔ
27010,terlewat,tərlewat,ter.le.wat,tər.le.wat
27011,terlibat,tərlibat,ter.li.bat,tər.li.bat
27012,terlihat,tərlihat,ter.li.hat,tər.li.hat
27013,terlindung,tərlinduŋ,ter.lin.dung,tər.lin.duŋ
27014,terlintas,tərlintas,ter.lin.tas,tər.lin.tas
27015,terlipat,tərlipat,ter.li.pat,tər.li.pat
27016,terliur,tərliur,ter.li.ur,tər.li.ur
27017,terluang,tərluaŋ,ter.lu.ang,tər.lu.aŋ
27018,terluka,tərluka,ter.lu.ka,tər.lu.ka
27019,terlukiskan,tərlukiskan,ter.lu.kis.kan,tər.lu.kis.kan
27020,terlukis,tərlukis,ter.lu.kis,tər.lu.kis
27021,terlupa,tərlupa,ter.lu.pa,tər.lu.pa
27022,terluput,tərluput,ter.lu.put,tər.lu.put
27023,termahal,tərmahal,ter.ma.hal,tər.ma.hal
27024,termakan,tərmakan,ter.ma.kan,tər.ma.kan
27025,termakbul,tərmaʔbul,ter.mak.bul,tər.maʔ.bul
27026,termaksud,tərmaʔsud,ter.mak.sud,tər.maʔ.sud
27027,termaktub,tərmaʔtub,ter.mak.tub,tər.maʔ.tub
27028,termal,termal,ter.mal,ter.mal
27029,termangu,tərmaŋu,ter.ma.ngu,tər.ma.ŋu
27030,termasuk,tərmasuʔ,ter.ma.suk,tər.ma.suʔ
27031,termasyhur,tərmasjhur,ter.masy.hur,tər.masj.hur
27032,terma,tərma,ter.ma,tər.ma
27033,termengkelan,tərməŋkəlan,ter.meng.ke.lan,tər.məŋ.kə.lan
27034,termenung,tərmənuŋ,ter.me.nung,tər.mə.nuŋ
27035,termesra,tərməsra,ter.mes.ra,tər.məs.ra
27036,termeterai,tərmətərai,ter.me.te.rai,tər.mə.tə.rai
27037,terminal,terminal,ter.mi.nal,ter.mi.nal
27038,terminologi,terminologi,ter.mi.no.lo.gi,ter.mi.no.lo.gi
27039,termin,termin,ter.min,ter.min
27040,termodinamika,termodinamika,ter.mo.di.na.mi.ka,ter.mo.di.na.mi.ka
27041,termometer,termometər,ter.mo.me.ter,ter.mo.me.tər
27042,termonuklir,termonuʔlir,ter.mo.nuk.lir,ter.mo.nuk.lir
27043,termostat,termostat,ter.mo.stat,ter.mo.stat
27044,termos,termos,ter.mos,ter.mos
27045,termuda,tərmuda,ter.mu.da,tər.mu.da
27046,termundur,tərmundur,ter.mun.dur,tər.mun.dur
27047,ternakan,tərnakan,ter.nak.an,tər.nak.an
27048,ternak,tərnaʔ,ter.nak,tər.naʔ
27049,ternama,tərnama,ter.na.ma,tər.na.ma
27050,ternampak,tərnampaʔ,ter.nam.pak,tər.nam.paʔ
27051,terna,tərna,ter.na,tər.na
27052,ternganga,tərŋaŋa,ter.nga.nga,tər.ŋa.ŋa
27053,ternilai,tərnilai,ter.ni.lai,tər.ni.lai
27054,ternyata,tərɲata,ter.nya.ta,tər.ɲa.ta
27055,terobosan,tərobosan,te.ro.bos.an,tə.ro.bos.an
27056,terobos,tərobos,te.ro.bos,tə.ro.bos
27057,teroka,təroka,te.ro.ka,tə.ro.ka
27058,terok,teroʔ,te.rok,te.roʔ
27059,teromol,təromol,te.ro.mol,tə.ro.mol
27060,terongko,təroŋko,te.rong.ko,tə.roŋ.ko
27061,terong,teroŋ,te.rong,te.roŋ
27062,teropong,təropoŋ,te.ro.pong,tə.ro.poŋ
27063,terorisme,terorismə,te.ror.is.me,te.ror.is.mə
27064,teroris,teroris,te.ro.ris,te.ro.ris
27065,teror,teror,te.ror,te.ror
27066,teror,təror,te.ror,tə.ror
27067,terowongan,tərowoŋan,te.ro.wong.an,tə.ro.woŋ.an
27068,terowong,tərowoŋ,te.ro.wong,tə.ro.woŋ
27069,terpaan,tərpaʔan,ter.pa.an,tər.pa.ʔan
27070,terpacul,tərpatʃul,ter.pa.cul,tər.pa.tʃul
27071,terpadamkan,tərpadamkan,ter.pa.dam.kan,tər.pa.dam.kan
27072,terpadu,tərpadu,ter.pa.du,tər.pa.du
27073,terpagut,tərpagut,ter.pa.gut,tər.pa.gut
27074,terpahat,tərpahat,ter.pa.hat,tər.pa.hat
27075,terpakai,tərpakai,ter.pa.kai,tər.pa.kai
27076,terpaksa,tərpaʔsa,ter.pak.sa,tər.paʔ.sa
27077,terpaku,tərpaku,ter.pa.ku,tər.pa.ku
27078,terpalit,tərpalit,ter.pa.lit,tər.pa.lit
27079,terpal,tərpal,ter.pal,tər.pal
27080,terpamer,tərpamer,ter.pa.mer,tər.pa.mer
27081,terpampang,tərpampaŋ,ter.pam.pang,tər.pam.paŋ
27082,terpana,tərpana,ter.pa.na,tər.pa.na
27083,terpancang,tərpantʃaŋ,ter.pan.cang,tər.pan.tʃaŋ
27084,terpancar,tərpantʃar,ter.pan.car,tər.pan.tʃar
27085,terpancing,tərpantʃiŋ,ter.pan.cing,tər.pan.tʃiŋ
27086,terpandang,tərpandaŋ,ter.pan.dang,tər.pan.daŋ
27087,terpanggil,tərpaŋgil,ter.pang.gil,tər.paŋ.gil
