aaaa,1,2.1695575623432672e-08
aaai,2,4.3391151246865343e-08
aaau,1,2.1695575623432672e-08
aach,2,4.3391151246865343e-08
aact,1,2.1695575623432672e-08
aada,3,6.508672687029801e-08
aafi,2,4.3391151246865343e-08
aaga,1,2.1695575623432672e-08
aaip,2,4.3391151246865343e-08
aaji,1,2.1695575623432672e-08
aaka,8,1.7356460498746137e-07
aakh,3,6.508672687029801e-08
aala,6,1.3017345374059602e-07
aale,1,2.1695575623432672e-08
aali,37,8.027362980670088e-07
aals,2,4.3391151246865343e-08
aamb,1,2.1695575623432672e-08
aame,1,2.1695575623432672e-08
aami,47,1.0196920543013355e-06
aana,1,2.1695575623432672e-08
aang,1,2.1695575623432672e-08
aanh,1,2.1695575623432672e-08
aanm,4,8.678230249373069e-08
aapa,1,2.1695575623432672e-08
aapl,2,4.3391151246865343e-08
aara,5,1.0847787811716335e-07
aard,1,2.1695575623432672e-08
aarh,20,4.339115124686534e-07
aaro,120,2.6034690748119204e-06
aars,1,2.1695575623432672e-08
aart,7,1.518690293640287e-07
aasa,1,2.1695575623432672e-08
aash,1,2.1695575623432672e-08
aasi,1,2.1695575623432672e-08
aasu,1,2.1695575623432672e-08
aata,3,6.508672687029801e-08
aati,1,2.1695575623432672e-08
aaup,1,2.1695575623432672e-08
aauu,1,2.1695575623432672e-08
aavi,1,2.1695575623432672e-08
aawa,1,2.1695575623432672e-08
aayl,1,2.1695575623432672e-08
aayo,1,2.1695575623432672e-08
abaa,2,4.3391151246865343e-08
abab,18,3.905203612217881e-07
abac,1,2.1695575623432672e-08
abad,271,5.879500993950254e-06
abai,42,9.112141761841722e-07
abak,1,2.1695575623432672e-08
abal,3,6.508672687029801e-08
aban,380,8.244318736904415e-06
abar,4,8.678230249373069e-08
abas,63,1.3668212642762584e-06
abat,19,4.1221593684522077e-07
abay,5,1.0847787811716335e-07
abba,157,3.4062053728789293e-06
abbe,15,3.2543363435149006e-07
abbi,3,6.508672687029801e-08
abbo,26,5.640849662092495e-07
abbv,3,6.508672687029801e-08
abce,1,2.1695575623432672e-08
abcg,1,2.1695575623432672e-08
abcn,2,4.3391151246865343e-08
abco,1,2.1695575623432672e-08
abda,13,2.820424831046247e-07
abde,89,1.930906230485508e-06
abdi,63,1.3668212642762584e-06
abdj,2,4.3391151246865343e-08
abdo,27,5.857805418326821e-07
abdr,2,4.3391151246865343e-08
abdu,2336,5.068086465633872e-05
abdy,34,7.376495711967108e-07
abed,6,1.3017345374059602e-07
abee,1,2.1695575623432672e-08
abeg,7,1.518690293640287e-07
abek,1,2.1695575623432672e-08
abel,17,3.688247855983554e-07
abem,4,8.678230249373069e-08
aben,7,1.518690293640287e-07
abep,14,3.037380587280574e-07
aber,10,2.169557562343267e-07
abet,7,1.518690293640287e-07
abha,54,1.1715610836653642e-06
abhi,29,6.291716930795475e-07
abhw,1,2.1695575623432672e-08
abia,30,6.508672687029801e-07
abic,1,2.1695575623432672e-08
abid,160,3.4712920997492273e-06
abie,1,2.1695575623432672e-08
abig,33,7.159539955732781e-07
abii,1,2.1695575623432672e-08
abik,1,2.1695575623432672e-08
abil,3,6.508672687029801e-08
abim,39,8.461274493138742e-07
abin,3,6.508672687029801e-08
abio,1,2.1695575623432672e-08
abip,5,1.0847787811716335e-07
abir,1,2.1695575623432672e-08
abis,5,1.0847787811716335e-07
abit,16,3.4712920997492275e-07
abiu,1,2.1695575623432672e-08
abiy,6,1.3017345374059602e-07
abiz,11,2.386513318577594e-07
abja,5,1.0847787811716335e-07
abju,1,2.1695575623432672e-08
abkh,1,2.1695575623432672e-08
abki,3,6.508672687029801e-08
abkn,1,2.1695575623432672e-08
abla,8,1.7356460498746137e-07
ablo,3,6.508672687029801e-08
ablu,1,2.1695575623432672e-08
abma,5,1.0847787811716335e-07
abmo,1,2.1695575623432672e-08
abne,2,4.3391151246865343e-08
abno,31,6.725628443264128e-07
abnu,12,2.6034690748119203e-07
aboc,2,4.3391151246865343e-08
abod,2,4.3391151246865343e-08
aboe,7,1.518690293640287e-07
abok,1,2.1695575623432672e-08
abol,4,8.678230249373069e-08
abom,1,2.1695575623432672e-08
abon,2,4.3391151246865343e-08
abor,132,2.8638159822931125e-06
abou,30,6.508672687029801e-07
abov,5,1.0847787811716335e-07
abpe,1,2.1695575623432672e-08
abqa,1,2.1695575623432672e-08
abqo,1,2.1695575623432672e-08
abra,295,6.400194808912638e-06
abre,2,4.3391151246865343e-08
abri,29,6.291716930795475e-07
abro,6,1.3017345374059602e-07
abru,2,4.3391151246865343e-08
absa,7,1.518690293640287e-07
absd,1,2.1695575623432672e-08
abse,893,1.9374149031725374e-05
absh,2,4.3391151246865343e-08
abso,36,7.810407224435762e-07
abss,1,2.1695575623432672e-08
abst,47,1.0196920543013355e-06
absu,12,2.6034690748119203e-07
abta,1,2.1695575623432672e-08
abte,1,2.1695575623432672e-08
abua,24,5.206938149623841e-07
abub,36,7.810407224435762e-07
abud,3,6.508672687029801e-08
abuf,1,2.1695575623432672e-08
abui,1,2.1695575623432672e-08
abuj,6,1.3017345374059602e-07
abuk,5,1.0847787811716335e-07
abul,3,6.508672687029801e-08
abum,3,6.508672687029801e-08
abun,23,4.989982393389514e-07
abup,4,8.678230249373069e-08
abur,19,4.1221593684522077e-07
abus,20,4.339115124686534e-07
abut,7,1.518690293640287e-07
abuy,9,1.9526018061089404e-07
abya,14,3.037380587280574e-07
abyo,1,2.1695575623432672e-08
abys,3,6.508672687029801e-08
acac,1,2.1695575623432672e-08
acad,267,5.792718691456523e-06
acak,10,2.169557562343267e-07
acam,4,8.678230249373069e-08
acan,3,6.508672687029801e-08
acap,11,2.386513318577594e-07
acar,6360,0.0001379838609650318
acca,1,2.1695575623432672e-08
acce,99,2.1478619867198346e-06
acci,14,3.037380587280574e-07
acco,78,1.6922548986277484e-06
accr,5,1.0847787811716335e-07
accu,11,2.386513318577594e-07
acel,1,2.1695575623432672e-08
acen,12,2.6034690748119203e-07
acer,10,2.169557562343267e-07
aces,11,2.386513318577594e-07
acev,2,4.3391151246865343e-08
acfe,1,2.1695575623432672e-08
acfi,1,2.1695575623432672e-08
acha,4,8.678230249373069e-08
achc,1,2.1695575623432672e-08
achd,3,6.508672687029801e-08
ache,1,2.1695575623432672e-08
achi,30,6.508672687029801e-07
achj,1,2.1695575623432672e-08
achm,1103,2.3930219912646236e-05
achn,2,4.3391151246865343e-08
acho,2,4.3391151246865343e-08
achr,54,1.1715610836653642e-06
achs,27,5.857805418326821e-07
acht,3,6.508672687029801e-08
achw,1,2.1695575623432672e-08
achy,12,2.6034690748119203e-07
acia,5,1.0847787811716335e-07
acid,5,1.0847787811716335e-07
acin,4,8.678230249373069e-08
acke,1,2.1695575623432672e-08
acma,2,4.3391151246865343e-08
acmi,2,4.3391151246865343e-08
acne,2,4.3391151246865343e-08
acoa,1,2.1695575623432672e-08
acol,2,4.3391151246865343e-08
acon,15,3.2543363435149006e-07
acos,4,8.678230249373069e-08
acou,4,8.678230249373069e-08
acpp,3,6.508672687029801e-08
acqu,13,2.820424831046247e-07
acre,1,2.1695575623432672e-08
acri,1,2.1695575623432672e-08
acro,9,1.9526018061089404e-07
acry,1,2.1695575623432672e-08
acse,6,1.3017345374059602e-07
acta,1,2.1695575623432672e-08
acte,2,4.3391151246865343e-08
acti,244,5.2937204521175715e-06
acto,29,6.291716930795475e-07
actr,12,2.6034690748119203e-07
actu,12,2.6034690748119203e-07
acua,389,8.439578917515309e-06
acuh,1,2.1695575623432672e-08
acun,12,2.6034690748119203e-07
acup,1,2.1695575623432672e-08
acur,3,6.508672687029801e-08
acut,40,8.678230249373068e-07
acuv,2,4.3391151246865343e-08
adaa,8,1.7356460498746137e-07
adab,7,1.518690293640287e-07
adac,1,2.1695575623432672e-08
adad,3,6.508672687029801e-08
adaf,1,2.1695575623432672e-08
adag,6,1.3017345374059602e-07
adah,3,6.508672687029801e-08
adai,3,6.508672687029801e-08
adak,157,3.4062053728789293e-06
adal,34304,0.0007442450261862343
adam,76,1.648863747380883e-06
adan,8859,0.00019220110444799002
adao,3,6.508672687029801e-08
adap,4080,8.85179485436053e-05
adaq,1,2.1695575623432672e-08
adar,57,1.2366478105356623e-06
adas,2,4.3391151246865343e-08
adat,14,3.037380587280574e-07
adau,1,2.1695575623432672e-08
adav,1,2.1695575623432672e-08
adaw,6,1.3017345374059602e-07
aday,3,6.508672687029801e-08
adco,13,2.820424831046247e-07
adda,8,1.7356460498746137e-07
addd,1,2.1695575623432672e-08
adde,16,3.4712920997492275e-07
addh,1,2.1695575623432672e-08
addi,44,9.546053274310376e-07
addr,31,6.725628443264128e-07
addu,3,6.508672687029801e-08
adeb,22,4.773026637155188e-07
adee,1,2.1695575623432672e-08
adeg,500,1.0847787811716336e-05
adei,1,2.1695575623432672e-08
adej,3,6.508672687029801e-08
adek,17,3.688247855983554e-07
adel,131,2.84212040666968e-06
adem,5,1.0847787811716335e-07
aden,49,1.0630832055482008e-06
adep,8,1.7356460498746137e-07
adeq,6,1.3017345374059602e-07
ader,5,1.0847787811716335e-07
ades,26,5.640849662092495e-07
