aaaa,4,1.0296465089680666e-07
aaah,3,7.7223488172605e-08
aaal,1,2.5741162724201666e-08
aaat,1,2.5741162724201666e-08
aaay,7,1.8018813906941165e-07
aaaz,1,2.5741162724201666e-08
aaba,6,1.5444697634521e-07
aabe,5,1.2870581362100832e-07
aabi,10,2.5741162724201664e-07
aabo,1,2.5741162724201666e-08
aabs,9,2.3167046451781498e-07
aach,2,5.148232544840333e-08
aack,3,7.7223488172605e-08
aacp,72,1.8533637161425199e-06
aacs,18,4.6334092903562996e-07
aada,9,2.3167046451781498e-07
aadc,2,5.148232544840333e-08
aade,24,6.1778790538084e-07
aadh,1,2.5741162724201666e-08
aadi,13,3.3463511541462167e-07
aadr,1,2.5741162724201666e-08
aads,3,7.7223488172605e-08
aadu,2,5.148232544840333e-08
aafa,2,5.148232544840333e-08
aaff,4,1.0296465089680666e-07
aafi,2,5.148232544840333e-08
aafo,2,5.148232544840333e-08
aafs,1,2.5741162724201666e-08
aaga,6,1.5444697634521e-07
aage,4,1.0296465089680666e-07
aagh,1,2.5741162724201666e-08
aags,1,2.5741162724201666e-08
aahh,2,5.148232544840333e-08
aahl,1,2.5741162724201666e-08
aaho,3,7.7223488172605e-08
aahr,2,5.148232544840333e-08
aaib,1,2.5741162724201666e-08
aaid,2,5.148232544840333e-08
aair,2,5.148232544840333e-08
aais,1,2.5741162724201666e-08
aait,1,2.5741162724201666e-08
aaja,2,5.148232544840333e-08
aaji,3,7.7223488172605e-08
aajo,2,5.148232544840333e-08
aake,4,1.0296465089680666e-07
aaki,5,1.2870581362100832e-07
aako,3,7.7223488172605e-08
aaks,1,2.5741162724201666e-08
aala,2,5.148232544840333e-08
aale,9,2.3167046451781498e-07
aali,5,1.2870581362100832e-07
aalo,1,2.5741162724201666e-08
aals,4,1.0296465089680666e-07
aalt,3,7.7223488172605e-08
aaly,2,5.148232544840333e-08
aama,5,1.2870581362100832e-07
aame,10,2.5741162724201664e-07
aami,4,1.0296465089680666e-07
aamp,1,2.5741162724201666e-08
aams,2,5.148232544840333e-08
aamu,3,7.7223488172605e-08
aana,21,5.40564417208235e-07
aanc,1,2.5741162724201666e-08
aand,12,3.0889395269042e-07
aane,10,2.5741162724201664e-07
aang,12,3.0889395269042e-07
aanh,1,2.5741162724201666e-08
aani,36,9.266818580712599e-07
aank,1,2.5741162724201666e-08
aano,4,1.0296465089680666e-07
aans,21,5.40564417208235e-07
aant,2,5.148232544840333e-08
aanu,2,5.148232544840333e-08
aanz,1,2.5741162724201666e-08
aapa,2,5.148232544840333e-08
aapc,2,5.148232544840333e-08
aape,2,5.148232544840333e-08
aapl,5,1.2870581362100832e-07
aaps,1,2.5741162724201666e-08
aaqs,1,2.5741162724201666e-08
aara,21,5.40564417208235e-07
aarc,13,3.3463511541462167e-07
aard,62,1.5959520889005033e-06
aare,15,3.86117440863025e-07
aari,19,4.890820917598317e-07
aarl,5,1.2870581362100832e-07
aaro,2,5.148232544840333e-08
aarp,1,2.5741162724201666e-08
aars,20,5.148232544840333e-07
aart,7,1.8018813906941165e-07
aasa,6,1.5444697634521e-07
aase,6,1.5444697634521e-07
aash,3,7.7223488172605e-08
aasi,3,7.7223488172605e-08
aasl,1,2.5741162724201666e-08
aaso,2,5.148232544840333e-08
aass,4,1.0296465089680666e-07
aast,1,2.5741162724201666e-08
aata,7,1.8018813906941165e-07
aate,2,5.148232544840333e-08
aath,8,2.0592930179361333e-07
aati,7,1.8018813906941165e-07
aats,10,2.5741162724201664e-07
aatu,7,1.8018813906941165e-07
aatw,1,2.5741162724201666e-08
aatz,5,1.2870581362100832e-07
aauw,3,7.7223488172605e-08
aava,2,5.148232544840333e-08
aavi,4,1.0296465089680666e-07
aavn,2,5.148232544840333e-08
aavo,3,7.7223488172605e-08
aawa,1,2.5741162724201666e-08
aawo,1,2.5741162724201666e-08
aaws,1,2.5741162724201666e-08
aaww,1,2.5741162724201666e-08
aaya,1,2.5741162724201666e-08
aayi,2,5.148232544840333e-08
aayk,1,2.5741162724201666e-08
aayy,1,2.5741162724201666e-08
aaza,1,2.5741162724201666e-08
aazi,1,2.5741162724201666e-08
aazs,2,5.148232544840333e-08
abaa,4,1.0296465089680666e-07
abab,32,8.237172071744533e-07
abac,1,2.5741162724201666e-08
abad,529,1.3617075081102682e-05
abae,2,5.148232544840333e-08
abag,24,6.1778790538084e-07
abah,110,2.8315278996621833e-06
abai,4,1.0296465089680666e-07
abak,10,2.5741162724201664e-07
abal,43,1.1068699971406717e-06
abam,1,2.5741162724201666e-08
aban,52,1.3385404616584867e-06
abao,26,6.692702308292433e-07
abar,82,2.1107753433845367e-06
abas,51,1.312799298934285e-06
abat,56,1.4415051125552932e-06
abau,2,5.148232544840333e-08
abay,12,3.0889395269042e-07
abba,46,1.1840934853132766e-06
abbe,7,1.8018813906941165e-07
abbi,154,3.964139059527056e-06
abbn,1,2.5741162724201666e-08
abbo,3,7.7223488172605e-08
abbs,2,5.148232544840333e-08
abbv,2,5.148232544840333e-08
abby,76,1.9563283670393268e-06
abca,1,2.5741162724201666e-08
abci,1,2.5741162724201666e-08
abco,1,2.5741162724201666e-08
abcs,5,1.2870581362100832e-07
abct,1,2.5741162724201666e-08
abda,6,1.5444697634521e-07
abdi,2,5.148232544840333e-08
abea,1,2.5741162724201666e-08
abeb,1,2.5741162724201666e-08
abec,5,1.2870581362100832e-07
abed,17,4.3759976631142834e-07
abee,22,5.663055799324366e-07
abeh,1,2.5741162724201666e-08
abei,6,1.5444697634521e-07
abek,5,1.2870581362100832e-07
abel,564,1.4518015776449739e-05
aben,22,5.663055799324366e-07
aber,128,3.2948688286978133e-06
abes,38,9.781641835196634e-07
abet,124,3.1919041778010066e-06
abeu,21,5.40564417208235e-07
abey,3,7.7223488172605e-08
abga,1,2.5741162724201666e-08
abgs,1,2.5741162724201666e-08
abha,146,3.7582097577334433e-06
abhi,8,2.0592930179361333e-07
abhu,9,2.3167046451781498e-07
abia,396,1.019350043878386e-05
abib,44,1.1326111598648733e-06
abic,105,2.7028220860411747e-06
abid,18,4.6334092903562996e-07
abie,8,2.0592930179361333e-07
abih,5,1.2870581362100832e-07
abii,1,2.5741162724201666e-08
abik,2,5.148232544840333e-08
abil,22,5.663055799324366e-07
abin,253,6.512514169223021e-06
abio,51,1.312799298934285e-06
abir,79,2.0335518552119317e-06
abis,554,1.4260604149207723e-05
abit,240,6.1778790538084e-06
abiu,10,2.5741162724201664e-07
abix,1,2.5741162724201666e-08
abja,1,2.5741162724201666e-08
abjp,1,2.5741162724201666e-08
abka,7,1.8018813906941165e-07
